tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
2021-04-08,3623000,724600,1811500,1086900
2021-04-09,3199000,639800,1599500,959700
2024-02-07,117000,23400,58500,35100
2022-07-27,2653000,530600,1326500,795900
2021-10-23,4453000,890600,2226500,1335900
2022-08-08,605000,121000,302500,181500
2023-11-01,3757000,751400,1878500,1127100
2024-08-28,6368000,1273600,3184000,1910400
2023-01-05,886000,177200,443000,265800
2023-08-05,9024000,1804800,4512000,2707200
2021-11-14,5901000,1180200,2950500,1770300
2022-09-14,3311000,662200,1655500,993300
2023-02-28,4815000,963000,2407500,1444500
2024-06-26,424000,84800,212000,127200
2021-05-16,5210000,1042000,2605000,1563000
2024-08-11,1139000,227800,569500,341700
2024-02-08,4882000,976400,2441000,1464600
2022-06-29,9765000,1953000,4882500,2929500
2022-11-05,2155000,431000,1077500,646500
2024-10-23,6936000,1387200,3468000,2080800
2021-03-11,9599000,1919800,4799500,2879700
2023-03-04,6649000,1329800,3324500,1994700
2024-06-21,5023000,1004600,2511500,1506900
2021-01-24,3382000,676400,1691000,1014600
2023-11-01,4695000,939000,2347500,1408500
2023-12-10,9226000,1845200,4613000,2767800
2024-10-02,3079000,615800,1539500,923700
2022-08-30,2311000,462200,1155500,693300
2023-09-08,4154000,830800,2077000,1246200
2024-12-03,2146000,429200,1073000,643800
2021-02-14,5474000,1094800,2737000,1642200
2023-08-23,7355000,1471000,3677500,2206500
2024-04-13,3833000,766600,1916500,1149900
2023-11-13,8393000,1678600,4196500,2517900
2022-08-13,8879000,1775800,4439500,2663700
2021-06-02,8901000,1780200,4450500,2670300
2021-04-20,4788000,957600,2394000,1436400
2024-11-08,8925000,1785000,4462500,2677500
2023-08-30,3617000,723400,1808500,1085100
2023-04-15,2840000,568000,1420000,852000
2021-01-24,8026000,1605200,4013000,2407800
2021-12-30,327000,65400,163500,98100
2023-03-09,6267000,1253400,3133500,1880100
2022-10-11,9217000,1843400,4608500,2765100
2023-05-14,2119000,423800,1059500,635700
2022-12-01,2738000,547600,1369000,821400
2023-03-06,3427000,685400,1713500,1028100
2022-05-12,7682000,1536400,3841000,2304600
2022-03-03,2372000,474400,1186000,711600
2022-11-08,7921000,1584200,3960500,2376300
2024-07-30,3445000,689000,1722500,1033500
2022-05-25,7789000,1557800,3894500,2336700
2023-08-15,3186000,637200,1593000,955800
2023-11-11,228000,45600,114000,68400
2023-12-08,5751000,1150200,2875500,1725300
2024-08-26,2643000,528600,1321500,792900
2021-06-28,7734000,1546800,3867000,2320200
2023-05-03,7707000,1541400,3853500,2312100
2021-06-22,7563000,1512600,3781500,2268900
2023-09-02,8542000,1708400,4271000,2562600
2023-03-08,1473000,294600,736500,441900
2023-12-24,1486000,297200,743000,445800
2023-10-30,394000,78800,197000,118200
2024-04-06,7703000,1540600,3851500,2310900
2024-03-21,276000,55200,138000,82800
2023-10-04,5851000,1170200,2925500,1755300
2023-06-30,7730000,1546000,3865000,2319000
2023-08-14,3030000,606000,1515000,909000
2022-02-06,4514000,902800,2257000,1354200
2024-10-06,5172000,1034400,2586000,1551600
2022-08-12,3973000,794600,1986500,1191900
2021-03-28,4788000,957600,2394000,1436400
2021-12-20,5731000,1146200,2865500,1719300
2023-06-20,6305000,1261000,3152500,1891500
2021-09-28,131000,26200,65500,39300
2021-06-13,6873000,1374600,3436500,2061900
2024-03-19,2345000,469000,1172500,703500
2023-05-01,8827000,1765400,4413500,2648100
2022-09-21,3569000,713800,1784500,1070700
2021-12-15,8733000,1746600,4366500,2619900
2022-11-30,2392000,478400,1196000,717600
2023-10-20,3682000,736400,1841000,1104600
2024-04-14,4506000,901200,2253000,1351800
2022-01-10,5637000,1127400,2818500,1691100
2021-03-15,8713000,1742600,4356500,2613900
2022-04-10,5201000,1040200,2600500,1560300
2021-08-07,5332000,1066400,2666000,1599600
2021-11-07,7837000,1567400,3918500,2351100
2023-12-19,625000,125000,312500,187500
2023-09-23,9089000,1817800,4544500,2726700
2022-12-01,3468000,693600,1734000,1040400
2023-05-12,5212000,1042400,2606000,1563600
2024-05-23,6975000,1395000,3487500,2092500
2024-09-16,4393000,878600,2196500,1317900
2021-07-23,1176000,235200,588000,352800
2022-06-19,475000,95000,237500,142500
2023-01-31,2597000,519400,1298500,779100
2023-07-15,7865000,1573000,3932500,2359500
2022-09-21,5139000,1027800,2569500,1541700
2022-01-13,5960000,1192000,2980000,1788000
2023-12-13,6160000,1232000,3080000,1848000
2022-12-24,4098000,819600,2049000,1229400
2022-05-18,8068000,1613600,4034000,2420400
2022-03-11,6535000,1307000,3267500,1960500
2024-11-29,8952000,1790400,4476000,2685600
2023-03-12,2516000,503200,1258000,754800
2023-01-19,3496000,699200,1748000,1048800
2024-08-02,7655000,1531000,3827500,2296500
2022-04-12,5170000,1034000,2585000,1551000
2023-11-30,2159000,431800,1079500,647700
2022-04-17,9694000,1938800,4847000,2908200
2021-10-03,7428000,1485600,3714000,2228400
2024-04-20,1772000,354400,886000,531600
2021-09-02,9017000,1803400,4508500,2705100
2024-03-23,5084000,1016800,2542000,1525200
2023-04-12,2712000,542400,1356000,813600
2023-05-20,444000,88800,222000,133200
2022-04-09,3102000,620400,1551000,930600
2024-09-02,8349000,1669800,4174500,2504700
2024-03-16,5885000,1177000,2942500,1765500
2024-09-12,8361000,1672200,4180500,2508300
2023-06-12,2287000,457400,1143500,686100
2022-10-15,7821000,1564200,3910500,2346300
2023-10-06,6972000,1394400,3486000,2091600
2023-05-01,3514000,702800,1757000,1054200
2023-01-13,2772000,554400,1386000,831600
2021-12-13,3359000,671800,1679500,1007700
2024-05-10,8715000,1743000,4357500,2614500
2023-03-10,7228000,1445600,3614000,2168400
2024-09-12,911000,182200,455500,273300
2021-02-16,2824000,564800,1412000,847200
2024-10-12,5413000,1082600,2706500,1623900
2022-04-05,8945000,1789000,4472500,2683500
2022-07-20,8541000,1708200,4270500,2562300
2024-11-04,9139000,1827800,4569500,2741700
2021-10-15,3681000,736200,1840500,1104300
2021-06-21,1646000,329200,823000,493800
2021-10-17,3124000,624800,1562000,937200
2021-04-19,1360000,272000,680000,408000
2022-11-10,757000,151400,378500,227100
2022-03-04,3904000,780800,1952000,1171200
2024-12-01,3651000,730200,1825500,1095300
2024-11-11,342000,68400,171000,102600
2024-01-13,984000,196800,492000,295200
2021-02-12,1266000,253200,633000,379800
2022-03-23,8825000,1765000,4412500,2647500
2024-11-02,7298000,1459600,3649000,2189400
2022-07-14,8745000,1749000,4372500,2623500
2021-08-15,3625000,725000,1812500,1087500
2021-06-22,1196000,239200,598000,358800
2023-03-22,1829000,365800,914500,548700
2022-03-30,9702000,1940400,4851000,2910600
2023-09-25,9952000,1990400,4976000,2985600
2023-09-29,3246000,649200,1623000,973800
2024-11-28,896000,179200,448000,268800
2023-04-03,929000,185800,464500,278700
2022-09-29,1291000,258200,645500,387300
2024-02-28,1260000,252000,630000,378000
2021-07-09,5240000,1048000,2620000,1572000
2021-02-27,4228000,845600,2114000,1268400
2021-03-07,8312000,1662400,4156000,2493600
2023-06-20,8418000,1683600,4209000,2525400
2022-07-03,829000,165800,414500,248700
2022-02-12,632000,126400,316000,189600
2024-01-23,7499000,1499800,3749500,2249700
2022-03-18,2273000,454600,1136500,681900
2021-09-16,8428000,1685600,4214000,2528400
2022-03-11,9650000,1930000,4825000,2895000
2023-09-05,6163000,1232600,3081500,1848900
2024-10-27,942000,188400,471000,282600
2023-09-19,7772000,1554400,3886000,2331600
2021-12-01,1817000,363400,908500,545100
2021-03-07,5729000,1145800,2864500,1718700
2022-02-01,8648000,1729600,4324000,2594400
2021-08-29,2625000,525000,1312500,787500
2021-04-09,209000,41800,104500,62700
2021-12-13,3157000,631400,1578500,947100
2024-08-23,1722000,344400,861000,516600
2021-11-06,971000,194200,485500,291300
2022-11-22,8478000,1695600,4239000,2543400
2024-05-27,3658000,731600,1829000,1097400
2023-07-16,2423000,484600,1211500,726900
2024-05-21,7559000,1511800,3779500,2267700
2022-06-07,9698000,1939600,4849000,2909400
2022-06-22,8834000,1766800,4417000,2650200
2021-01-27,3170000,634000,1585000,951000
2024-09-06,8060000,1612000,4030000,2418000
2023-05-04,6046000,1209200,3023000,1813800
2022-03-11,9974000,1994800,4987000,2992200
2024-08-17,2540000,508000,1270000,762000
2024-05-07,9741000,1948200,4870500,2922300
2023-04-23,3694000,738800,1847000,1108200
2021-12-06,3883000,776600,1941500,1164900
2023-09-08,7779000,1555800,3889500,2333700
2023-07-03,6962000,1392400,3481000,2088600
2024-06-05,3229000,645800,1614500,968700
2024-03-01,5816000,1163200,2908000,1744800
2022-08-27,4638000,927600,2319000,1391400
2022-12-11,6195000,1239000,3097500,1858500
2024-09-12,1165000,233000,582500,349500
2024-11-09,7011000,1402200,3505500,2103300
2021-09-12,1165000,233000,582500,349500
2022-03-10,4116000,823200,2058000,1234800
2021-04-17,2587000,517400,1293500,776100
2021-03-08,2136000,427200,1068000,640800
2024-04-25,2412000,482400,1206000,723600
2024-04-16,7495000,1499000,3747500,2248500
2021-09-29,6345000,1269000,3172500,1903500
2022-11-23,140000,28000,70000,42000
2021-11-06,7799000,1559800,3899500,2339700
2021-10-03,2624000,524800,1312000,787200
2021-06-15,7911000,1582200,3955500,2373300
2023-04-14,5860000,1172000,2930000,1758000
2022-04-07,926000,185200,463000,277800
2021-12-24,4784000,956800,2392000,1435200
2024-01-15,4667000,933400,2333500,1400100
2024-09-24,7665000,1533000,3832500,2299500
2021-11-12,9240000,1848000,4620000,2772000
2024-02-03,9646000,1929200,4823000,2893800
2022-05-29,8903000,1780600,4451500,2670900
2021-03-11,3772000,754400,1886000,1131600
2024-04-14,333000,66600,166500,99900
2023-10-04,1573000,314600,786500,471900
2021-11-07,4817000,963400,2408500,1445100
2022-04-03,5109000,1021800,2554500,1532700
2024-03-02,1164000,232800,582000,349200
2021-09-10,1518000,303600,759000,455400
2023-10-27,940000,188000,470000,282000
2023-06-12,8842000,1768400,4421000,2652600
2024-08-01,4557000,911400,2278500,1367100
2021-10-20,3600000,720000,1800000,1080000
2021-12-11,2200000,440000,1100000,660000
2024-02-02,3431000,686200,1715500,1029300
2022-05-23,1001000,200200,500500,300300
2024-10-25,3700000,740000,1850000,1110000
2021-05-08,3198000,639600,1599000,959400
2022-01-14,2668000,533600,1334000,800400
2023-04-18,2613000,522600,1306500,783900
2021-04-28,5553000,1110600,2776500,1665900
2024-05-12,2994000,598800,1497000,898200
2023-03-06,4423000,884600,2211500,1326900
2023-12-27,6417000,1283400,3208500,1925100
2021-11-30,9691000,1938200,4845500,2907300
2022-02-10,5849000,1169800,2924500,1754700
2022-05-31,8887000,1777400,4443500,2666100
2024-05-28,3910000,782000,1955000,1173000
2024-12-19,9960000,1992000,4980000,2988000
2021-10-25,3096000,619200,1548000,928800
2021-12-27,9617000,1923400,4808500,2885100
2021-07-14,5233000,1046600,2616500,1569900
2023-01-25,2335000,467000,1167500,700500
2022-01-14,9651000,1930200,4825500,2895300
2022-10-20,3283000,656600,1641500,984900
2023-03-22,5633000,1126600,2816500,1689900
2021-12-17,5556000,1111200,2778000,1666800
2023-07-22,4952000,990400,2476000,1485600
2023-12-08,6061000,1212200,3030500,1818300
2023-07-15,6653000,1330600,3326500,1995900
2024-05-21,4670000,934000,2335000,1401000
2024-02-17,1500000,300000,750000,450000
2022-06-16,3542000,708400,1771000,1062600
2022-04-11,9307000,1861400,4653500,2792100
2023-07-16,7776000,1555200,3888000,2332800
2022-01-11,8855000,1771000,4427500,2656500
2021-04-17,5540000,1108000,2770000,1662000
2023-02-19,4508000,901600,2254000,1352400
2023-03-28,7058000,1411600,3529000,2117400
2024-05-31,2402000,480400,1201000,720600
2021-02-04,4805000,961000,2402500,1441500
2021-02-14,5408000,1081600,2704000,1622400
2024-04-20,2959000,591800,1479500,887700
2021-02-25,2328000,465600,1164000,698400
2024-08-11,5749000,1149800,2874500,1724700
2022-02-05,3762000,752400,1881000,1128600
2023-04-10,918000,183600,459000,275400
2024-08-04,1803000,360600,901500,540900
2024-06-12,9704000,1940800,4852000,2911200
2024-02-11,3991000,798200,1995500,1197300
2024-11-02,1492000,298400,746000,447600
2022-05-26,4594000,918800,2297000,1378200
2021-11-17,7418000,1483600,3709000,2225400
2021-05-14,1395000,279000,697500,418500
2021-12-17,6111000,1222200,3055500,1833300
2023-10-09,9099000,1819800,4549500,2729700
2022-07-16,6705000,1341000,3352500,2011500
2023-08-10,5451000,1090200,2725500,1635300
2022-08-01,2447000,489400,1223500,734100
2024-11-01,1564000,312800,782000,469200
2024-05-11,9818000,1963600,4909000,2945400
2023-04-11,3737000,747400,1868500,1121100
2021-07-10,7013000,1402600,3506500,2103900
2024-10-28,6201000,1240200,3100500,1860300
2023-04-14,772000,154400,386000,231600
2022-04-13,2887000,577400,1443500,866100
2022-01-05,6011000,1202200,3005500,1803300
2021-04-30,3687000,737400,1843500,1106100
2023-09-25,3966000,793200,1983000,1189800
2021-04-01,9984000,1996800,4992000,2995200
2024-07-29,736000,147200,368000,220800
2024-11-21,8399000,1679800,4199500,2519700
2024-12-14,5021000,1004200,2510500,1506300
2024-01-11,1816000,363200,908000,544800
2023-09-27,983000,196600,491500,294900
2022-05-18,6842000,1368400,3421000,2052600
2021-04-04,9338000,1867600,4669000,2801400
2023-08-18,542000,108400,271000,162600
2023-08-01,9716000,1943200,4858000,2914800
2022-06-23,2183000,436600,1091500,654900
2023-10-13,3238000,647600,1619000,971400
2024-12-12,595000,119000,297500,178500
2024-12-05,4977000,995400,2488500,1493100
2021-06-04,3109000,621800,1554500,932700
2023-11-11,6978000,1395600,3489000,2093400
2022-03-07,2758000,551600,1379000,827400
2021-12-25,4690000,938000,2345000,1407000
2023-12-24,4211000,842200,2105500,1263300
2024-10-14,7778000,1555600,3889000,2333400
2021-03-22,3221000,644200,1610500,966300
2021-06-09,3365000,673000,1682500,1009500
2021-05-23,4773000,954600,2386500,1431900
2023-08-15,85000,17000,42500,25500
2023-10-14,2457000,491400,1228500,737100
2024-02-12,750000,150000,375000,225000
2024-12-18,8353000,1670600,4176500,2505900
2024-05-27,1665000,333000,832500,499500
2022-04-10,4208000,841600,2104000,1262400
2022-11-11,851000,170200,425500,255300
2023-03-30,9980000,1996000,4990000,2994000
2022-08-20,4841000,968200,2420500,1452300
2021-03-13,7559000,1511800,3779500,2267700
2024-06-20,6645000,1329000,3322500,1993500
2024-01-08,4586000,917200,2293000,1375800
2023-03-22,2086000,417200,1043000,625800
2022-11-21,5627000,1125400,2813500,1688100
2023-12-23,1161000,232200,580500,348300
2022-08-06,8239000,1647800,4119500,2471700
2024-11-21,4874000,974800,2437000,1462200
2024-03-22,6496000,1299200,3248000,1948800
2023-07-23,2863000,572600,1431500,858900
2022-03-13,7715000,1543000,3857500,2314500
2022-02-03,1182000,236400,591000,354600
2022-10-31,2425000,485000,1212500,727500
2024-11-22,2940000,588000,1470000,882000
2021-10-06,3082000,616400,1541000,924600
2023-03-07,6268000,1253600,3134000,1880400
2022-07-22,5232000,1046400,2616000,1569600
2024-11-06,129000,25800,64500,38700
2022-09-08,1705000,341000,852500,511500
2023-11-10,6799000,1359800,3399500,2039700
2023-08-24,8339000,1667800,4169500,2501700
2023-04-23,9501000,1900200,4750500,2850300
2021-01-31,1593000,318600,796500,477900
2022-03-26,1709000,341800,854500,512700
2023-05-06,4408000,881600,2204000,1322400
2023-01-21,9548000,1909600,4774000,2864400
2022-10-25,7871000,1574200,3935500,2361300
2023-02-16,3069000,613800,1534500,920700
2021-09-01,2836000,567200,1418000,850800
2023-03-10,127000,25400,63500,38100
2021-12-31,2475000,495000,1237500,742500
2024-08-07,6741000,1348200,3370500,2022300
2023-06-16,3666000,733200,1833000,1099800
2022-12-25,836000,167200,418000,250800
2021-03-31,989000,197800,494500,296700
2021-12-08,3718000,743600,1859000,1115400
2022-07-02,7695000,1539000,3847500,2308500
2023-08-14,8161000,1632200,4080500,2448300
2021-04-28,7436000,1487200,3718000,2230800
2023-11-28,4777000,955400,2388500,1433100
2022-09-16,774000,154800,387000,232200
2024-11-24,7433000,1486600,3716500,2229900
2022-07-24,9679000,1935800,4839500,2903700
2022-12-24,2702000,540400,1351000,810600
2023-06-25,8339000,1667800,4169500,2501700
2024-07-26,7198000,1439600,3599000,2159400
2022-06-23,4681000,936200,2340500,1404300
2021-09-17,2137000,427400,1068500,641100
2023-01-30,5042000,1008400,2521000,1512600
2023-05-11,5429000,1085800,2714500,1628700
2022-11-22,4154000,830800,2077000,1246200
2022-03-12,156000,31200,78000,46800
2023-02-08,9243000,1848600,4621500,2772900
2024-11-26,7640000,1528000,3820000,2292000
2022-10-19,9251000,1850200,4625500,2775300
2021-09-27,7364000,1472800,3682000,2209200
2024-04-13,5752000,1150400,2876000,1725600
2023-06-24,9250000,1850000,4625000,2775000
2022-09-09,539000,107800,269500,161700
2022-02-24,1672000,334400,836000,501600
2023-04-09,1303000,260600,651500,390900
2022-01-24,5420000,1084000,2710000,1626000
2024-05-23,5410000,1082000,2705000,1623000
2024-11-30,9500000,1900000,4750000,2850000
2023-09-22,379000,75800,189500,113700
2024-07-16,8789000,1757800,4394500,2636700
2024-01-19,3986000,797200,1993000,1195800
2023-07-29,8824000,1764800,4412000,2647200
2023-04-12,6934000,1386800,3467000,2080200
2022-01-02,3377000,675400,1688500,1013100
2023-08-04,7031000,1406200,3515500,2109300
2022-05-28,409000,81800,204500,122700
2024-01-29,1583000,316600,791500,474900
2021-02-01,3175000,635000,1587500,952500
2024-12-16,3989000,797800,1994500,1196700
2021-05-06,1349000,269800,674500,404700
2023-05-20,9174000,1834800,4587000,2752200
2021-04-18,6073000,1214600,3036500,1821900
2023-05-01,7943000,1588600,3971500,2382900
2021-05-30,1056000,211200,528000,316800
2022-03-09,5243000,1048600,2621500,1572900
2024-07-15,5734000,1146800,2867000,1720200
2024-10-02,3706000,741200,1853000,1111800
2021-12-27,849000,169800,424500,254700
2023-05-18,8477000,1695400,4238500,2543100
2024-09-09,431000,86200,215500,129300
2022-06-23,6696000,1339200,3348000,2008800
2023-10-20,5990000,1198000,2995000,1797000
2024-01-23,3413000,682600,1706500,1023900
2021-07-07,3696000,739200,1848000,1108800
2024-01-13,1940000,388000,970000,582000
2024-01-22,155000,31000,77500,46500
2023-10-26,2596000,519200,1298000,778800
2023-07-04,2955000,591000,1477500,886500
2024-08-16,848000,169600,424000,254400
2022-07-01,2198000,439600,1099000,659400
2021-03-31,4343000,868600,2171500,1302900
2024-09-03,5688000,1137600,2844000,1706400
2022-06-02,6789000,1357800,3394500,2036700
2022-06-04,8594000,1718800,4297000,2578200
2022-09-30,8831000,1766200,4415500,2649300
2024-06-22,3293000,658600,1646500,987900
2024-03-22,5097000,1019400,2548500,1529100
2022-11-08,3195000,639000,1597500,958500
2023-04-21,8503000,1700600,4251500,2550900
2023-05-17,6041000,1208200,3020500,1812300
2022-05-07,8628000,1725600,4314000,2588400
2021-08-06,5366000,1073200,2683000,1609800
2023-09-13,4184000,836800,2092000,1255200
2024-08-26,9289000,1857800,4644500,2786700
2021-10-20,5410000,1082000,2705000,1623000
2023-12-30,1785000,357000,892500,535500
2024-04-08,4523000,904600,2261500,1356900
2024-06-29,7756000,1551200,3878000,2326800
2021-08-10,2137000,427400,1068500,641100
2024-06-06,4642000,928400,2321000,1392600
2023-12-02,5912000,1182400,2956000,1773600
2024-01-23,3275000,655000,1637500,982500
2021-03-26,8348000,1669600,4174000,2504400
2024-01-25,7899000,1579800,3949500,2369700
2022-11-29,9722000,1944400,4861000,2916600
2023-04-23,5774000,1154800,2887000,1732200
2022-07-08,8940000,1788000,4470000,2682000
2023-03-24,8571000,1714200,4285500,2571300
2022-09-13,1168000,233600,584000,350400
2024-11-05,8002000,1600400,4001000,2400600
2023-08-22,8355000,1671000,4177500,2506500
2024-02-07,2365000,473000,1182500,709500
2021-07-22,6768000,1353600,3384000,2030400
2021-03-25,8575000,1715000,4287500,2572500
2024-10-14,9987000,1997400,4993500,2996100
2022-07-27,7936000,1587200,3968000,2380800
2022-12-12,6335000,1267000,3167500,1900500
2023-05-14,5080000,1016000,2540000,1524000
2024-05-04,7183000,1436600,3591500,2154900
2024-07-25,5893000,1178600,2946500,1767900
2023-06-19,3216000,643200,1608000,964800
2023-06-11,9210000,1842000,4605000,2763000
2023-02-14,5582000,1116400,2791000,1674600
2022-08-11,3068000,613600,1534000,920400
2024-09-23,8047000,1609400,4023500,2414100
2023-01-23,7368000,1473600,3684000,2210400
2021-10-06,9689000,1937800,4844500,2906700
2022-05-08,5197000,1039400,2598500,1559100
2022-10-30,1993000,398600,996500,597900
2022-09-02,1593000,318600,796500,477900
2021-09-13,7224000,1444800,3612000,2167200
2022-05-13,5770000,1154000,2885000,1731000
2021-07-14,2560000,512000,1280000,768000
2023-10-19,7761000,1552200,3880500,2328300
2021-03-04,480000,96000,240000,144000
2023-04-20,8503000,1700600,4251500,2550900
2024-11-10,8404000,1680800,4202000,2521200
2024-02-18,4796000,959200,2398000,1438800
2022-11-26,144000,28800,72000,43200
2021-05-19,1454000,290800,727000,436200
2022-02-12,3410000,682000,1705000,1023000
2022-04-03,1882000,376400,941000,564600
2022-03-01,7899000,1579800,3949500,2369700
2023-03-11,8639000,1727800,4319500,2591700
2021-05-17,7724000,1544800,3862000,2317200
2021-11-10,3387000,677400,1693500,1016100
2021-12-31,1612000,322400,806000,483600
2024-02-01,7169000,1433800,3584500,2150700
2024-01-04,3804000,760800,1902000,1141200
2023-03-12,5652000,1130400,2826000,1695600
2021-06-29,6093000,1218600,3046500,1827900
2022-02-01,5168000,1033600,2584000,1550400
2024-02-19,7311000,1462200,3655500,2193300
2022-08-24,5450000,1090000,2725000,1635000
2021-09-13,3349000,669800,1674500,1004700
2023-05-24,8932000,1786400,4466000,2679600
2024-04-17,1956000,391200,978000,586800
2022-04-21,4137000,827400,2068500,1241100
2023-05-15,6655000,1331000,3327500,1996500
2021-10-31,4805000,961000,2402500,1441500
2024-05-29,1924000,384800,962000,577200
2024-08-12,6536000,1307200,3268000,1960800
2022-12-26,5399000,1079800,2699500,1619700
2022-06-05,3397000,679400,1698500,1019100
2022-07-17,2098000,419600,1049000,629400
2022-10-12,616000,123200,308000,184800
2021-10-07,1391000,278200,695500,417300
2023-11-05,7162000,1432400,3581000,2148600
2021-10-29,332000,66400,166000,99600
2021-07-02,7051000,1410200,3525500,2115300
2024-03-28,4788000,957600,2394000,1436400
2024-06-17,7105000,1421000,3552500,2131500
2024-05-24,7728000,1545600,3864000,2318400
2024-10-17,90000,18000,45000,27000
2024-04-19,9130000,1826000,4565000,2739000
2024-07-20,750000,150000,375000,225000
2024-04-04,2368000,473600,1184000,710400
2021-04-05,668000,133600,334000,200400
2024-05-14,9636000,1927200,4818000,2890800
2021-06-27,5176000,1035200,2588000,1552800
2024-04-13,6558000,1311600,3279000,1967400
2022-02-10,5848000,1169600,2924000,1754400
2024-09-24,6925000,1385000,3462500,2077500
2022-03-30,3087000,617400,1543500,926100
2023-06-27,708000,141600,354000,212400
2022-12-26,9099000,1819800,4549500,2729700
2024-06-07,8448000,1689600,4224000,2534400
2022-09-18,1322000,264400,661000,396600
2022-03-18,8583000,1716600,4291500,2574900
2021-03-09,7608000,1521600,3804000,2282400
2023-05-01,834000,166800,417000,250200
2021-04-28,2914000,582800,1457000,874200
2021-10-18,6805000,1361000,3402500,2041500
2021-05-03,9171000,1834200,4585500,2751300
2023-05-17,1186000,237200,593000,355800
2021-11-02,851000,170200,425500,255300
2024-06-08,135000,27000,67500,40500
2024-10-03,7900000,1580000,3950000,2370000
2024-01-08,7023000,1404600,3511500,2106900
2022-11-27,8530000,1706000,4265000,2559000
2021-07-25,5943000,1188600,2971500,1782900
2022-11-20,8846000,1769200,4423000,2653800
2023-06-05,7483000,1496600,3741500,2244900
2021-12-16,4775000,955000,2387500,1432500
2021-09-25,5291000,1058200,2645500,1587300
2022-08-28,8104000,1620800,4052000,2431200
2021-09-21,384000,76800,192000,115200
2023-10-27,9276000,1855200,4638000,2782800
2024-10-07,2326000,465200,1163000,697800
2023-03-19,9965000,1993000,4982500,2989500
2022-01-16,7906000,1581200,3953000,2371800
2023-08-12,5860000,1172000,2930000,1758000
2023-05-28,4330000,866000,2165000,1299000
2022-09-05,4708000,941600,2354000,1412400
2023-09-23,6489000,1297800,3244500,1946700
2021-04-24,8432000,1686400,4216000,2529600
2024-02-23,3074000,614800,1537000,922200
2024-08-10,5232000,1046400,2616000,1569600
2021-04-08,7132000,1426400,3566000,2139600
2024-08-15,3814000,762800,1907000,1144200
2024-09-09,7987000,1597400,3993500,2396100
2021-08-30,6386000,1277200,3193000,1915800
2024-02-09,8940000,1788000,4470000,2682000
2021-10-21,7637000,1527400,3818500,2291100
2021-06-10,8106000,1621200,4053000,2431800
2023-07-09,2543000,508600,1271500,762900
2021-07-15,4040000,808000,2020000,1212000
2023-09-11,3228000,645600,1614000,968400
2021-08-10,9910000,1982000,4955000,2973000
2023-03-20,5646000,1129200,2823000,1693800
2023-03-21,4815000,963000,2407500,1444500
2024-09-11,9960000,1992000,4980000,2988000
2022-09-20,7240000,1448000,3620000,2172000
2024-09-09,7233000,1446600,3616500,2169900
2023-02-28,3792000,758400,1896000,1137600
2024-07-16,7510000,1502000,3755000,2253000
2022-12-05,155000,31000,77500,46500
2022-09-02,1457000,291400,728500,437100
2022-09-16,1364000,272800,682000,409200
2022-10-05,3583000,716600,1791500,1074900
2022-11-30,8561000,1712200,4280500,2568300
2022-08-05,8751000,1750200,4375500,2625300
2021-01-19,3998000,799600,1999000,1199400
2023-01-16,2801000,560200,1400500,840300
2021-12-05,5004000,1000800,2502000,1501200
2023-09-17,6494000,1298800,3247000,1948200
2024-02-05,9510000,1902000,4755000,2853000
2024-09-22,1063000,212600,531500,318900
2024-09-10,7683000,1536600,3841500,2304900
2024-12-05,907000,181400,453500,272100
2021-02-26,6015000,1203000,3007500,1804500
2022-09-26,794000,158800,397000,238200
2023-09-16,3754000,750800,1877000,1126200
2022-09-15,5692000,1138400,2846000,1707600
2024-11-25,8705000,1741000,4352500,2611500
2023-05-20,3269000,653800,1634500,980700
2024-03-24,8850000,1770000,4425000,2655000
2021-11-24,1874000,374800,937000,562200
2021-09-22,9847000,1969400,4923500,2954100
2022-02-27,2860000,572000,1430000,858000
2021-05-23,5375000,1075000,2687500,1612500
2024-09-05,2083000,416600,1041500,624900
2022-09-30,4028000,805600,2014000,1208400
2021-08-13,8931000,1786200,4465500,2679300
2021-10-11,9255000,1851000,4627500,2776500
2022-10-28,7325000,1465000,3662500,2197500
2024-11-05,6317000,1263400,3158500,1895100
2022-11-16,1425000,285000,712500,427500
2021-09-16,358000,71600,179000,107400
2024-03-16,3842000,768400,1921000,1152600
2022-02-21,3665000,733000,1832500,1099500
2023-10-13,6259000,1251800,3129500,1877700
2022-01-11,3778000,755600,1889000,1133400
2023-08-09,3811000,762200,1905500,1143300
2023-05-23,6911000,1382200,3455500,2073300
2022-08-27,5078000,1015600,2539000,1523400
2021-06-23,3072000,614400,1536000,921600
2024-05-12,9614000,1922800,4807000,2884200
2024-12-04,4682000,936400,2341000,1404600
2023-08-29,7310000,1462000,3655000,2193000
2022-06-11,185000,37000,92500,55500
2021-02-17,8457000,1691400,4228500,2537100
2024-01-18,1841000,368200,920500,552300
2024-09-28,2884000,576800,1442000,865200
2023-05-15,8255000,1651000,4127500,2476500
2021-04-25,8968000,1793600,4484000,2690400
2024-11-12,7962000,1592400,3981000,2388600
2022-01-06,6477000,1295400,3238500,1943100
2024-10-23,8047000,1609400,4023500,2414100
2023-11-10,5967000,1193400,2983500,1790100
2024-04-14,110000,22000,55000,33000
2023-09-15,3203000,640600,1601500,960900
2023-07-15,8616000,1723200,4308000,2584800
2021-09-06,4513000,902600,2256500,1353900
