tipe_bbm,transmisi,Brand,price
Diesel,Manual,Honda Mobilio S i DTEC,5880000000.0
Diesel,Manual,Volkswagen Polo 1.5 TDI Highline,6300000000.0
Petrol,Manual,Maruti 800 AC,360000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 8 Seater,7280000000.0
Petrol,Manual,Maruti 800 AC,720000000.0
Petrol,Manual,Tata Nano CX,770000000.0
Diesel,Manual,Mahindra Bolero DI DX 7 Seater,720000000.0
Petrol,Manual,Maruti Alto 800 LXI,2940000000.0
Diesel,Manual,Tata Tiago 1.05 Revotorq XM,3640000000.0
Diesel,Manual,Tata Zest Quadrajet 1.3,3500000000.0
Diesel,Manual,Tata Indica Vista Aqua TDI BSIII,720000000.0
Diesel,Manual,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,4050000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2790000000.0
Petrol,Manual,Ford Figo Petrol EXI,4900000000.0
Diesel,Manual,Maruti SX4 VDI,2880000000.0
Diesel,Manual,Honda Amaze S i-DTEC,6650000000.0
Diesel,Manual,Tata Manza Aura (ABS) Quadrajet BS IV,1980000000.0
Petrol,Manual,Tata Indica GLS BS IV,630000000.0
Diesel,Manual,Chevrolet Sail Hatchback 1.3 TCDi,3934000000.0
Diesel,Manual,Tata Indigo Grand Dicor,1899000000.0
Petrol,Manual,Hyundai Elite i20 Petrol Magna Exective,7700000000.0
Diesel,Manual,Chevrolet Enjoy TCDi LT 8 Seater,4900000000.0
Petrol,Automatic,Maruti Wagon R VXI AMT,5880000000.0
Petrol,Manual,Renault KWID RXT,3780000000.0
Petrol,Manual,Maruti Celerio VXI,5586000000.0
Petrol,Manual,Ford Figo Trend,6160000000.0
Petrol,Manual,Hyundai EON Magna,2250000000.0
Diesel,Manual,Ford Ecosport 1.5 Diesel Titanium,9100000000.0
Petrol,Manual,Maruti Alto K10 VXI,3780000000.0
Petrol,Manual,Ford Figo Trend,5460000000.0
Diesel,Manual,Mahindra XUV500 W10 2WD,16616255250.0
Petrol,Manual,Maruti 800 AC,3150000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,12600000000.0
Diesel,Automatic,Hyundai Tucson 2.0 e-VGT 2WD AT GL,16616255250.0
Petrol,Manual,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,11200000000.0
Diesel,Manual,Honda Amaze E i-Dtech,2880000000.0
Petrol,Manual,Maruti Alto 800 LXI,4200000000.0
Petrol,Manual,Hyundai i20 1.2 Asta Dual Tone,10360000000.0
Petrol,Manual,Datsun RediGO SV 1.0,4900000000.0
Petrol,Manual,Datsun GO T BSIV,3920000000.0
Diesel,Automatic,Maruti Swift Dzire AMT VDI,9450000000.0
Petrol,Manual,Hyundai i10 Era 1.1 iTech SE,2700000000.0
Diesel,Manual,Chevrolet Captiva 2.0L VCDi,3600000000.0
Diesel,Manual,Mahindra Scorpio VLX 2WD BSIV,3780000000.0
Diesel,Manual,Tata New Safari 3L Dicor LX 4x2,2700000000.0
Petrol,Manual,Maruti Wagon R VXI Minor,1530000000.0
Petrol,Manual,Hyundai EON Era Plus,2940000000.0
Diesel,Manual,Maruti Ertiga VDI,8400000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,3640000000.0
Petrol,Manual,Tata Nano Twist XT,1148000000.0
Diesel,Manual,Mahindra TUV 300 T8,9660000000.0
Diesel,Manual,Hyundai Grand i10 CRDi Asta,4200000000.0
Diesel,Manual,Honda BRV i-DTEC V MT,16616255250.0
Diesel,Manual,Hyundai Verna CRDi 1.6 EX,11186000000.0
Diesel,Manual,Toyota Fortuner 3.0 Diesel,9000000000.0
Petrol,Manual,Maruti Alto 800 LXI,2660000000.0
Diesel,Manual,Mahindra Verito 1.5 D2 BSIII,3500000000.0
Petrol,Manual,Hyundai Verna 1.6 i ABS,1800000000.0
Diesel,Manual,Mahindra Bolero DI,2700000000.0
Petrol,Manual,Tata Zest Revotron 1.2T XMS,3500000000.0
Petrol,Manual,Maruti 800 AC,810000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL,9800000000.0
Diesel,Automatic,Volvo XC60 D3 Kinetic,10681878375.0
Petrol,Manual,Maruti Wagon R VXI Optional,4060000000.0
Diesel,Manual,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,14700000000.0
Diesel,Manual,Tata Indigo LX Dicor,630000000.0
Diesel,Manual,Maruti Swift ZDi BSIV,7280000000.0
Diesel,Manual,Tata Indigo LS,1350000000.0
Petrol,Manual,Hyundai i10 Magna 1.1,1080000000.0
Petrol,Manual,Hyundai i20 Asta Option 1.2,8400000000.0
Diesel,Manual,Tata Xenon XT EX 4X4,1350000000.0
Petrol,Manual,Volkswagen Vento Petrol Highline,3600000000.0
Petrol,Manual,Maruti Alto 800 LXI,4340000000.0
Petrol,Manual,Maruti Baleno Alpha 1.2,7700000000.0
Diesel,Manual,Hyundai i20 Asta Option 1.4 CRDi,7700000000.0
Diesel,Manual,Hyundai Grand i10 CRDi Magna,2880000000.0
Petrol,Manual,Maruti 800 AC BSII,100000000.0
Diesel,Manual,Maruti Vitara Brezza VDi Option,9800000000.0
Diesel,Manual,Maruti Ertiga VDI,6300000000.0
Diesel,Manual,Hyundai i20 1.4 Sportz,9170000000.0
LPG,Manual,Chevrolet Beat LT LPG,1800000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL Optional,3375000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,4230000000.0
Diesel,Manual,Maruti Ciaz VDi,7700000000.0
Diesel,Manual,Honda Amaze VX i-DTEC,7000000000.0
Petrol,Manual,Datsun GO T Option BSIV,2940000000.0
Diesel,Automatic,Mercedes-Benz E-Class E250 Edition E,10681878375.0
Diesel,Automatic,Hyundai Verna SX AT Diesel,2205000000.0
Petrol,Manual,Honda WR-V i-VTEC VX,9800000000.0
Petrol,Manual,Hyundai EON Magna Plus,4200000000.0
Diesel,Manual,Hyundai Xcent 1.2 CRDi E,4900000000.0
Petrol,Automatic,Hyundai Elite i20 Asta Option CVT BSIV,8890000000.0
Petrol,Manual,Honda City S,2925000000.0
Diesel,Automatic,Mahindra XUV500 AT W10 1.99 mHawk,16100000000.0
Petrol,Manual,Tata Indigo GLE BSIII,990000000.0
Petrol,Manual,Honda City 1.5 V MT,12460000000.0
Petrol,Manual,Maruti Swift 1.3 LXI,657000000.0
Petrol,Manual,Maruti Ciaz ZXi Plus,10500000000.0
Petrol,Manual,Maruti Baleno Alpha 1.2,9660000000.0
Petrol,Manual,Tata Indigo GLS,1170000000.0
Petrol,Manual,Hyundai Santro Xing GLS,765000000.0
Petrol,Automatic,Hyundai Elantra 2.0 SX AT,16616255250.0
Diesel,Manual,Nissan Sunny Diesel XV,2925000000.0
Petrol,Manual,Honda City 1.3 EXI,765000000.0
Diesel,Manual,Hyundai Verna 1.6 CRDI SX Option,12040000000.0
Diesel,Manual,Maruti S-Cross Sigma DDiS 200 SH,9660000000.0
Diesel,Manual,Hyundai Elantra CRDi S,5850000000.0
Diesel,Manual,Chevrolet Sail LS ABS,5250000000.0
Diesel,Manual,Hyundai Verna 1.6 SX CRDi (O),4725000000.0
Petrol,Manual,Maruti Eeco Smiles 5 Seater AC,4620000000.0
Petrol,Manual,Maruti Eeco Smiles 5 Seater AC,2520000000.0
Petrol,Manual,Maruti Swift ZXI,6580000000.0
Diesel,Manual,Volkswagen Polo Diesel Trendline 1.2L,3150000000.0
Petrol,Manual,Honda City 1.5 V Elegance,4320000000.0
Diesel,Manual,Hyundai Verna 1.6 CRDi SX,8680000000.0
Petrol,Manual,Datsun GO T BSIV,3500000000.0
Petrol,Manual,Chevrolet Spark 1.0,708228000.0
Diesel,Manual,Hyundai i20 Magna Optional 1.4 CRDi,3150000000.0
Petrol,Manual,Maruti Wagon R LX Minor,2250000000.0
Petrol,Manual,Hyundai i20 1.2 Sportz,2340000000.0
Diesel,Manual,Honda Mobilio S i DTEC,8960000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x2,1980000000.0
Diesel,Manual,Volkswagen Vento 1.5 TDI Highline,6510000000.0
Diesel,Manual,Maruti Swift Vdi BSIII,2069991000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,5950000000.0
Petrol,Manual,Tata Indica GLS BS IV,855000000.0
LPG,Manual,Hyundai EON LPG Magna Plus,1530000000.0
Petrol,Manual,Datsun RediGO T Option,3219986000.0
Petrol,Manual,Maruti 800 Std,405000000.0
Petrol,Manual,Maruti Grand Vitara MT,4311000000.0
Petrol,Manual,Hyundai EON Sportz,4760000000.0
Petrol,Manual,Maruti Swift Dzire ZXI,8680000000.0
Diesel,Manual,Tata Manza Club Class Quadrajet90 EX,2430000000.0
Diesel,Manual,Tata Tiago 1.05 Revotorq XZ Plus,5600000000.0
Petrol,Manual,Maruti Wagon R VXI Optional,3640000000.0
Petrol,Manual,Hyundai Santro LE zipPlus,432000000.0
Petrol,Manual,Tata Nano Twist XE,1400000000.0
Diesel,Manual,Nissan Terrano XL Plus 85 PS,6860000000.0
LPG,Manual,Maruti Wagon R Duo Lxi,1080000000.0
Petrol,Manual,Hyundai i10 Era,1125000000.0
Petrol,Manual,Maruti Alto 800 LXI,2660000000.0
Petrol,Manual,Fiat Linea T Jet Plus,4500000000.0
Diesel,Automatic,Toyota Fortuner 4x2 AT,16616255250.0
Petrol,Manual,Honda Civic 1.8 V MT,2880000000.0
Petrol,Automatic,Honda Civic 1.8 S AT,2250000000.0
Diesel,Manual,Ford Figo Diesel Titanium,945000000.0
Petrol,Manual,Hyundai i20 Active 1.2 SX,7700000000.0
Petrol,Automatic,Hyundai Grand i10 1.2 Kappa Sportz AT,8400000000.0
Petrol,Manual,Maruti Alto 800 VXI,2940000000.0
Petrol,Manual,Maruti Alto 800 LXI Airbag,1890000000.0
Petrol,Manual,Maruti Alto LXi,1350000000.0
Petrol,Manual,Hyundai i10 Era 1.1,1125000000.0
Petrol,Manual,Maruti Celerio VXI,5320000000.0
Petrol,Manual,Maruti Baleno Delta 1.2,8400000000.0
Petrol,Manual,Maruti Swift VXI Deca,6860000000.0
Diesel,Manual,Maruti Swift Dzire LDI,7630000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,3500000000.0
Petrol,Manual,Hyundai Venue SX Opt Turbo BSIV,14700000000.0
Petrol,Manual,Maruti Wagon R LX Minor,900000000.0
Diesel,Manual,Ford Figo Diesel ZXI,3500000000.0
Petrol,Manual,Maruti Wagon R LX BSIII,900000000.0
Diesel,Manual,Ford Figo 1.5D Ambiente ABS MT,4900000000.0
Diesel,Manual,Renault Duster 110PS Diesel RxZ Plus,3330000000.0
Petrol,Manual,Maruti Zen VXi - BS III,1089000000.0
Petrol,Automatic,Ford Figo Aspire 1.5 Ti-VCT Titanium,7980000000.0
Diesel,Manual,Maruti Ertiga SHVS VDI,10990000000.0
Diesel,Manual,Maruti Ciaz S 1.3,11900000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,5250000000.0
Petrol,Manual,Maruti Baleno Alpha 1.2,8666000000.0
Diesel,Manual,Chevrolet Cruze LTZ,3015000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,4500000000.0
Petrol,Manual,Maruti Wagon R LX,540000000.0
Diesel,Manual,Mahindra Ingenio CRDe,2940000000.0
Diesel,Manual,Toyota Innova Crysta 2.4 VX MT 8S BSIV,16616255250.0
Diesel,Manual,Tata Indigo TDI,2430000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,2025000000.0
Petrol,Manual,Maruti SX4 ZXI MT BSIV,1350000000.0
Diesel,Manual,Chevrolet Beat Diesel LT,1557000000.0
Diesel,Automatic,BMW 5 Series 520d Luxury Line,16616255250.0
Diesel,Automatic,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,9940000000.0
Petrol,Manual,Toyota Corolla Altis 1.8 GL,16616255250.0
Petrol,Manual,Maruti Baleno Zeta 1.2,7700000000.0
Petrol,Manual,Maruti 800 AC BSIII,522000000.0
Petrol,Automatic,Audi A4 1.8 TFSI,10681878375.0
Diesel,Manual,Mahindra Scorpio M2DI,4500000000.0
Petrol,Manual,Maruti Swift LXi BSIV,1080000000.0
Diesel,Manual,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2700000000.0
Petrol,Manual,Hyundai EON Era Plus,4200000000.0
Petrol,Manual,Datsun GO Plus T Option BSIV,4130000000.0
CNG,Manual,Maruti Ertiga VXI CNG,8218000000.0
Petrol,Manual,Ambassador Grand 1800 ISZ MPFI PW CL,3870000000.0
Petrol,Manual,Hyundai Verna i (Petrol),1107000000.0
Diesel,Automatic,Skoda Laura Ambiente 2.0 TDI CR AT,4050000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,1170000000.0
Diesel,Manual,Tata Indica Vista Aqua 1.4 TDI,990000000.0
Diesel,Manual,Mahindra Xylo Celebration Edition BSIV,1800000000.0
Petrol,Manual,Hyundai Grand i10 Magna,4480000000.0
Petrol,Manual,Maruti Wagon R LXI BS IV,4200000000.0
Petrol,Manual,Volkswagen CrossPolo 1.2 MPI,4900000000.0
Petrol,Manual,Maruti Ertiga VXI Petrol,11200000000.0
Diesel,Manual,Hyundai Xcent 1.1 CRDi S,3780000000.0
Petrol,Manual,Hyundai i20 1.2 Magna Executive,7560000000.0
CNG,Manual,Maruti Wagon R LXI CNG,1440000000.0
Diesel,Manual,Maruti SX4 VDI,3060000000.0
Petrol,Manual,Maruti Eeco 5 Seater AC BSIV,4900000000.0
Diesel,Manual,Volkswagen Vento Diesel Style Limited Edition,2700000000.0
Diesel,Manual,Maruti Ritz VDi,2970000000.0
CNG,Manual,Maruti Wagon R LXI CNG,4550000000.0
Diesel,Manual,Maruti Swift Dzire VDI,2250000000.0
Diesel,Manual,Maruti Swift Star VDI,2250000000.0
Petrol,Manual,Chevrolet Beat LT Option,3360000000.0
Petrol,Manual,Hyundai Grand i10 1.2 Kappa Magna BSIV,7630000000.0
Petrol,Manual,Hyundai i10 Magna 1.1 iTech SE,4200000000.0
Petrol,Manual,Renault KWID RXT,3360000000.0
Petrol,Manual,Renault KWID 1.0 RXT Optional,5040000000.0
Diesel,Manual,Hyundai i20 1.4 CRDi Magna,2250000000.0
Diesel,Automatic,Skoda Laura Elegance 2.0 TDI CR AT,6650000000.0
Diesel,Manual,Hyundai i20 Asta Option 1.4 CRDi,8400000000.0
Diesel,Manual,Tata Indigo CR4,1350000000.0
Diesel,Manual,Ford EcoSport 1.5 Diesel Trend BSIV,9800000000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,16616255250.0
Petrol,Automatic,Maruti Celerio ZXI AMT BSIV,7000000000.0
Petrol,Manual,Hyundai Santro Xing GLS,1737000000.0
Petrol,Manual,Honda City i VTEC V,11200000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,1350000000.0
Petrol,Manual,Maruti 800 AC,720000000.0
Diesel,Manual,Ford Figo Diesel EXI,1170000000.0
Diesel,Manual,Ford Figo Diesel EXI,2520000000.0
Diesel,Manual,Mahindra Xylo D2 BS IV,2069991000.0
Petrol,Manual,Maruti Zen Estilo VXI BSIII,720000000.0
Petrol,Manual,Tata Nano Cx BSIII,630000000.0
Diesel,Manual,Maruti Ritz VDi,2160000000.0
Diesel,Manual,Mahindra Xylo E8,3420000000.0
Petrol,Manual,Hyundai Santro Xing XO,720000000.0
Petrol,Manual,Hyundai i10 Era,2385000000.0
Petrol,Manual,Hyundai EON Magna Plus Option,4480000000.0
Diesel,Manual,Nissan Terrano XL 110 PS,7000000000.0
Diesel,Manual,Hyundai Creta 1.6 CRDi SX Option,16616255250.0
Diesel,Automatic,Toyota Innova Crysta 2.8 ZX AT BSIV,16616255250.0
Diesel,Manual,Mahindra XUV500 W6 2WD,8400000000.0
Petrol,Manual,Tata Tiago 1.2 Revotron XT,5880000000.0
Petrol,Manual,Maruti Zen Estilo LXI BS IV,1260000000.0
Diesel,Manual,Skoda Laura Ambiente 2.0 TDI CR MT,2700000000.0
Petrol,Manual,Hyundai Santro Xing XL eRLX Euro III,900000000.0
Petrol,Manual,Maruti Alto K10 VXI,4900000000.0
Petrol,Manual,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,11900000000.0
Petrol,Manual,Maruti Alto LX,1260000000.0
Petrol,Manual,Ford Aspire Titanium Plus BSIV,7700000000.0
Petrol,Automatic,Hyundai Grand i10 Asta Option AT,7350000000.0
Diesel,Manual,Ford Ecosport 1.5 DV5 MT Titanium,6580000000.0
Diesel,Automatic,Ford Endeavour 3.0L 4X4 AT,8100000000.0
Diesel,Manual,Ford Endeavour 2.5L 4X2,4500000000.0
Petrol,Manual,Maruti Zen LXI,720000000.0
Diesel,Manual,Mahindra Verito 1.5 D2 BSIII,1575000000.0
Diesel,Automatic,Mahindra XUV500 AT W10 AWD,16616255250.0
Diesel,Manual,Renault Duster 110PS Diesel RxZ,11200000000.0
Petrol,Manual,Datsun RediGO 1.0 S,3500000000.0
Petrol,Automatic,Maruti Ignis 1.2 AMT Alpha BSIV,9800000000.0
Diesel,Manual,Tata Nexon 1.5 Revotorq XM,11200000000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,5940000000.0
Diesel,Manual,Maruti Swift VDI BSIV,6510000000.0
Diesel,Manual,Mahindra Scorpio 2.6 CRDe,1620000000.0
Diesel,Manual,Maruti Swift Dzire VDI,8400000000.0
Petrol,Manual,Ford Fiesta 1.4 ZXi Duratec,1350000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,6300000000.0
Petrol,Manual,Hyundai Elite i20 Sportz Plus BSIV,10094000000.0
Petrol,Manual,Maruti Swift 1.2 DLX,4200000000.0
Diesel,Manual,Mahindra Scorpio BSIV,14000000000.0
Petrol,Manual,Renault KWID RXT,4200000000.0
Diesel,Manual,Mahindra Scorpio LX,4050000000.0
Petrol,Automatic,Maruti Esteem AX,158000000.0
Diesel,Manual,Ford Figo 1.5D Trend MT,7630000000.0
Diesel,Manual,Honda Amaze V Diesel BSIV,11829986000.0
Diesel,Manual,Skoda Rapid 1.5 TDI Ambition,9800000000.0
Diesel,Manual,Toyota Etios VD,9100000000.0
Diesel,Manual,Ford Ecosport 1.5 DV5 MT Titanium,7350000000.0
Diesel,Manual,Ford Fiesta Classic 1.4 SXI Duratorq,990000000.0
Diesel,Manual,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,1620000000.0
Petrol,Manual,Hyundai i10 Era,2520000000.0
Petrol,Manual,Renault KWID 1.0 RXT Optional,5600000000.0
Diesel,Manual,Mahindra XUV500 W8 4WD,5625000000.0
Diesel,Manual,Volkswagen Vento 1.5 TDI Highline,7490000000.0
Diesel,Manual,Maruti Swift VDI Optional,6439986000.0
Diesel,Manual,Mahindra Bolero DI,2700000000.0
Petrol,Automatic,Honda Civic 1.8 V AT,2520000000.0
Petrol,Manual,Honda Mobilio V i VTEC,7000000000.0
Petrol,Manual,Hyundai Creta 1.6 SX,16616255250.0
Petrol,Automatic,Hyundai i10 Sportz AT,1620000000.0
Petrol,Manual,Maruti Alto LXi,702000000.0
Diesel,Manual,Nissan Micra Diesel XV Premium,1440000000.0
Diesel,Manual,Mahindra Scorpio VLX 2WD AIRBAG BSIV,8400000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,990000000.0
Diesel,Manual,Mahindra Bolero SLX 4WD BSIII,4050000000.0
Diesel,Manual,Mahindra Scorpio S9 BSIV,16616255250.0
Petrol,Manual,Honda City 1.3 DX,1080000000.0
Diesel,Manual,Honda BR-V i-DTEC VX MT,14560000000.0
Diesel,Manual,Hyundai Grand i10 CRDi Sportz,5460000000.0
Petrol,Manual,Tata Nano Lx BSIII,585000000.0
Diesel,Manual,Volkswagen Polo Diesel Highline 1.2L,2880000000.0
Diesel,Manual,Volkswagen Ameo 1.5 TDI Highline,10080000000.0
Petrol,Manual,Maruti Swift ZXI ABS,1980000000.0
Petrol,Manual,Maruti Wagon R LXI BS IV,2025000000.0
Diesel,Manual,Tata Manza Aura (ABS) Quadrajet BS IV,1800000000.0
Diesel,Manual,Toyota Etios GD,6089986000.0
Diesel,Manual,Ford Figo Diesel Titanium,2700000000.0
Diesel,Manual,Honda Amaze VX i-DTEC,9800000000.0
Diesel,Manual,Ford Endeavour 2.5L 4X2 MT,4500000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxE,7000000000.0
Diesel,Manual,Maruti Ritz LDi,5600000000.0
Diesel,Manual,Toyota Corolla Altis D-4D J,11550000000.0
Diesel,Manual,Maruti Swift Dzire VDI,10080000000.0
Petrol,Manual,Maruti 800 AC Uniq,990000000.0
Diesel,Manual,Mahindra Scorpio VLX 2WD AIRBAG BSIV,8400000000.0
Diesel,Automatic,Mahindra Scorpio VLX 2WD AT BSIV,2475000000.0
Diesel,Automatic,Land Rover Range Rover Evoque 2.2L Dynamic,10681878375.0
Diesel,Manual,Hyundai i20 1.4 Sportz,10360000000.0
Diesel,Manual,Maruti Baleno Alpha 1.3,11200000000.0
Diesel,Manual,Hyundai Verna CRDi 1.6 SX Option,15400000000.0
Diesel,Automatic,BMW X1 sDrive20d,6750000000.0
Petrol,Manual,Maruti Alto K10 2010-2014 VXI,1800000000.0
Diesel,Manual,Tata Spacio SA 6 Seater,1890000000.0
Diesel,Manual,Maruti Swift VDI BSIV,2430000000.0
Diesel,Manual,Toyota Etios 1.4 VXD,8820000000.0
Petrol,Manual,Hyundai Xcent 1.2 Kappa S,5250000000.0
Diesel,Manual,Mahindra Xylo D2,2700000000.0
Diesel,Manual,Mahindra Bolero Power Plus SLX,8120000000.0
Diesel,Manual,Hyundai Verna 1.4 CRDi,7700000000.0
Diesel,Manual,Maruti Ciaz ZDi Plus SHVS,10500000000.0
Petrol,Manual,Maruti Omni E MPI STD BS IV,3500000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,3914991000.0
Diesel,Automatic,Mercedes-Benz E-Class 280 CDI,8100000000.0
Diesel,Manual,Maruti Swift ZDI,9590000000.0
Diesel,Manual,Maruti Swift VDI BSIV,7560000000.0
Petrol,Automatic,Honda City i-VTEC CVT ZX,16310000000.0
Diesel,Manual,Ford Ecosport 1.5 DV5 MT Titanium Optional,8540000000.0
Petrol,Manual,Hyundai EON Era,2294991000.0
Petrol,Manual,Nissan Micra Active XV,3920000000.0
Petrol,Manual,Tata Tiago 1.2 Revotron XT,5180000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x2,4139991000.0
Petrol,Manual,Maruti Zen LX,378000000.0
Diesel,Manual,Fiat Linea Active (Diesel),1710000000.0
Petrol,Manual,Fiat Punto 1.4 Emotion,1485000000.0
Diesel,Manual,Ford EcoSport 1.5 Diesel Trend Plus BSIV,9940000000.0
Petrol,Manual,Hyundai Creta 1.6 SX Option,16616255250.0
Petrol,Manual,Maruti Zen Estilo LXI BS IV,2069991000.0
Petrol,Manual,Renault KWID RXT,4340000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,4480000000.0
Petrol,Manual,Maruti 800 AC,900000000.0
Diesel,Manual,Hyundai Verna CRDi,1440000000.0
Petrol,Manual,Maruti 800 AC BSIII,540000000.0
Diesel,Manual,Tata Indigo LS,900000000.0
Diesel,Manual,Chevrolet Beat Diesel LT,4900000000.0
Diesel,Manual,Renault Duster 110PS Diesel RxZ AWD,9800000000.0
Petrol,Manual,Maruti Alto K10 VXI,4200000000.0
Diesel,Manual,Hyundai i20 1.4 Asta Option,11620000000.0
Petrol,Manual,Hyundai Verna Transform VTVT,2069991000.0
Diesel,Manual,Hyundai i20 Magna Optional 1.4 CRDi,3600000000.0
Petrol,Manual,Maruti Gypsy King Hard Top Ambulance BSIV,2700000000.0
Diesel,Manual,Ford Figo Diesel Celebration Edition,2700000000.0
Diesel,Manual,Ford Fiesta 1.4 SXi TDCi,720000000.0
Petrol,Manual,Maruti 800 AC,720000000.0
Petrol,Manual,Maruti Esteem Vxi,900000000.0
Diesel,Manual,Tata Indica Vista Quadrajet LS,2700000000.0
Petrol,Automatic,Maruti Baleno Zeta Automatic,9800000000.0
Diesel,Manual,Maruti Vitara Brezza ZDi Plus,13650000000.0
Diesel,Manual,Chevrolet Captiva LT,4500000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL Optional,4950000000.0
Diesel,Manual,Nissan Terrano XV Premium 110 PS,7700000000.0
Petrol,Manual,Maruti Alto K10 2010-2014 VXI,3360000000.0
Petrol,Manual,Maruti 800 Std,100000000.0
Petrol,Manual,Tata Indica Vista Aura 1.2 Safire,1080000000.0
Petrol,Manual,Maruti Alto 800 LXI,8100000000.0
Petrol,Manual,Honda City 1.5 V MT,2250000000.0
Petrol,Manual,Renault KWID 1.0 RXT Optional,3920000000.0
Diesel,Manual,Tata Indica Vista Terra Quadrajet 1.3L BS IV,765000000.0
Diesel,Manual,Tata Indica Vista Terra 1.4 TDI,810000000.0
Diesel,Manual,Chevrolet Enjoy TCDi LT 8 Seater,7000000000.0
Petrol,Manual,Maruti 800 Std,1800000000.0
Petrol,Manual,Renault KWID RXT,3500000000.0
Diesel,Manual,Maruti Swift Dzire VDI,2590000000.0
Petrol,Manual,Hyundai i10 Magna 1.1,900000000.0
Diesel,Manual,Toyota Etios VXD,8540000000.0
Diesel,Manual,Mahindra Quanto C8,2610000000.0
Diesel,Manual,Mahindra Xylo E9,2700000000.0
Petrol,Manual,Hyundai EON Era Plus,3150000000.0
Petrol,Manual,Maruti Alto K10 VXI,4480000000.0
Diesel,Manual,Tata Indigo CR4,1215000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,3600000000.0
Petrol,Manual,Nissan Sunny XL,8400000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL Plus,5130000000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,7650000000.0
Diesel,Manual,Ford Figo Diesel EXI,2250000000.0
Diesel,Manual,Ford Ecosport 1.5 DV5 MT Titanium,8120000000.0
Diesel,Manual,Toyota Fortuner 3.0 Diesel,10681878375.0
Petrol,Manual,Chevrolet Spark 1.0 LT,1620000000.0
Petrol,Manual,Tata Tiago 1.2 Revotron XE,4200000000.0
Petrol,Manual,Toyota Etios Liva VX,2421000000.0
Petrol,Manual,Maruti Alto K10 VXI,3247986000.0
Petrol,Manual,Chevrolet Beat LS,1350000000.0
Petrol,Manual,Hyundai Grand i10 Asta Option,6930000000.0
Petrol,Manual,Maruti Ciaz VXi,9800000000.0
Petrol,Manual,Datsun GO Plus T BSIV,5600000000.0
Diesel,Manual,Mahindra Xylo H4,8386000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL Optional,3789000000.0
Diesel,Manual,Ford EcoSport 1.5 Diesel Trend BSIV,11774000000.0
Petrol,Manual,Hyundai i10 Magna 1.1L,4130000000.0
Petrol,Manual,Hyundai i10 Sportz,1980000000.0
Diesel,Manual,Ford Classic 1.4 Duratorq LXI,2250000000.0
Diesel,Manual,Toyota Fortuner 3.0 Diesel,9900000000.0
Petrol,Manual,Hyundai Verna 1.6 VTVT,2700000000.0
Petrol,Manual,Chevrolet Aveo U-VA 1.2,720000000.0
Diesel,Manual,Chevrolet Beat Diesel LT,1935000000.0
Petrol,Manual,Hyundai EON Magna Plus,2205000000.0
Diesel,Manual,Ford EcoSport 1.5 TDCi Titanium BSIV,9100000000.0
Diesel,Manual,Ford Ecosport 1.5 Diesel Titanium,10640000000.0
Diesel,Manual,Honda Amaze S i-Dtech,5530000000.0
Diesel,Manual,Ford Figo Diesel EXI,3920000000.0
Diesel,Manual,Honda Jazz 1.5 S i DTEC,6930000000.0
Diesel,Manual,Honda Jazz 1.5 VX i DTEC,7350000000.0
Diesel,Manual,Toyota Innova 2.5 GX 8 STR BSIV,3780000000.0
