price_in_rp,pendapatan,tabungan,DP,Tenor,Suku_Bunga,Cicilan_Bulanan
3300000000.0,6099000,1219800,495000000.0,20,9.0,25237313.06159728
4500000000.0,9790000,1958000,1125000000.0,25,5.5,20725452.864499513
5800000000.0,4708000,941600,1450000000.0,25,5.0,25429666.805597134
7775000000.0,7226000,1445200,1555000000.0,10,8.0,75465763.68903252
1600000000.0,7285000,1457000,160000000.0,15,8.5,14180249.634128546
2110000000.0,4929000,985800,316500000.0,25,9.5,15669749.61257929
4500000000.0,6827000,1365400,675000000.0,5,7.5,76645153.37826002
6500000000.0,708000,141600,1300000000.0,20,8.5,45126808.13500777
1370000000.0,7798000,1559600,342500000.0,10,8.0,12466410.320013009
4100000000.0,6936000,1387200,615000000.0,25,6.0,22453903.841770176
3900000000.0,394000,78800,975000000.0,5,6.5,57230983.539781354
7775000000.0,9424000,1884800,1943750000.0,20,6.0,41776886.09750845
1550000000.0,9618000,1923600,232500000.0,15,7.5,12213387.84303598
3800000000.0,7063000,1412600,760000000.0,5,7.0,60195643.56266238
7775000000.0,98000,19600,1166250000.0,25,5.0,38634094.36815864
3800000000.0,2219000,443800,760000000.0,25,9.5,26560378.490237545
565000000.0,3610000,722000,113000000.0,20,10.0,4361897.83573452
3200000000.0,7401000,1480200,640000000.0,15,9.0,25965224.554541595
3830000000.0,4594000,918800,766000000.0,25,10.0,27842590.84334747
5860000000.0,9691000,1938200,1465000000.0,5,8.5,90170155.18239029
3190000000.0,7608000,1521600,638000000.0,10,9.0,32327657.461063508
7775000000.0,1445000,289000,1166250000.0,15,6.5,57569308.004089646
3750000000.0,1785000,357000,375000000.0,5,8.5,69243293.228798
5050000000.0,2661000,532200,505000000.0,10,9.0,57574139.1694881
6940000000.0,89000,17800,1388000000.0,15,5.0,43904862.15669066
4270000000.0,2926000,585200,1067500000.0,5,6.5,62660589.67047857
4270000000.0,8239000,1647800,640500000.0,10,6.0,40294891.1797223
3830000000.0,6827000,1365400,574500000.0,10,9.5,42125374.86391127
3190000000.0,2025000,405000,478500000.0,20,10.0,26166561.90618175
7500000000.0,5618000,1123600,750000000.0,5,9.0,140118897.77788866
7500000000.0,3997000,799400,1500000000.0,5,10.0,127482268.26761
3190000000.0,6345000,1269000,797500000.0,5,6.0,46253727.65915714
3830000000.0,9560000,1912000,957500000.0,20,9.5,26775468.370517917
3830000000.0,4543000,908600,766000000.0,15,7.0,27540098.2189183
3830000000.0,5600000,1120000,383000000.0,5,8.5,70720483.48434569
5300000000.0,6705000,1341000,1060000000.0,5,9.0,88015426.15974042
4270000000.0,315000,63000,854000000.0,15,7.0,30703973.732318837
7775000000.0,2879000,575800,777500000.0,15,8.0,66871754.6010167
5050000000.0,5080000,1016000,505000000.0,10,9.0,57574139.1694881
3830000000.0,6507000,1301400,383000000.0,5,5.5,65841706.00613276
6660000000.0,1950000,390000,666000000.0,15,5.5,48975982.26999074
3830000000.0,9548000,1909600,957500000.0,15,9.5,29995354.015262432
5860000000.0,7595000,1519000,1172000000.0,20,5.0,30938725.054476965
5050000000.0,3275000,655000,505000000.0,15,9.5,47460011.83615935
5860000000.0,9817000,1963400,1172000000.0,15,10.0,50377487.918156564
5050000000.0,3382000,676400,757500000.0,20,8.0,35904189.96154454
5860000000.0,7024000,1404800,1465000000.0,15,6.0,37087507.59272992
3830000000.0,2312000,462400,383000000.0,5,5.5,65841706.00613276
5050000000.0,297000,59400,757500000.0,5,6.5,83987691.22889282
3830000000.0,2422000,484400,383000000.0,25,5.0,20150818.730780073
4440000000.0,9917000,1983400,444000000.0,10,6.0,44363792.57588381
4270000000.0,1043000,208600,854000000.0,5,6.0,66040850.024526976
3830000000.0,1161000,232200,574500000.0,10,6.5,36965543.98397967
1320000000.0,2764000,552800,198000000.0,20,9.0,10094925.224638911
5860000000.0,6404000,1280800,586000000.0,20,7.0,40889265.86453937
3830000000.0,7654000,1530800,766000000.0,10,10.0,40490985.780571856
5050000000.0,4115000,823000,505000000.0,10,8.5,56351495.59346533
3830000000.0,993000,198600,383000000.0,15,9.0,34961769.1560566
5050000000.0,3687000,737400,1262500000.0,10,6.5,43006296.372085094
5860000000.0,8733000,1746600,586000000.0,15,9.5,55072409.7742364
1200000000.0,3693000,738600,300000000.0,20,8.5,7810409.100289806
7775000000.0,9244000,1848800,1166250000.0,10,6.5,75041019.4452851
6630000000.0,2502000,500400,994500000.0,5,9.5,118355989.41090286
4980000000.0,3359000,671800,996000000.0,10,5.5,43236869.13945517
3190000000.0,6809000,1361800,638000000.0,20,5.5,17554884.096567668
4270000000.0,2465000,493000,1067500000.0,15,7.0,28784975.374048907
5860000000.0,7613000,1522600,1172000000.0,20,8.0,39212310.4344137
3830000000.0,891000,178200,957500000.0,5,6.0,55533472.39328271
3830000000.0,8302000,1660400,574500000.0,5,9.5,68371559.49377948
1200000000.0,578000,115600,120000000.0,5,7.5,21640984.483273413
1320000000.0,708000,141600,198000000.0,15,8.5,11048777.839925159
1800000000.0,5699000,1139800,270000000.0,10,5.5,16604520.527953418
1530000000.0,4995000,999000,306000000.0,25,9.0,10271763.490890462
7775000000.0,6470000,1294000,1943750000.0,25,6.5,39373017.596084364
6660000000.0,1486000,297200,999000000.0,25,8.0,43692516.17870584
2690000000.0,9691000,1938200,269000000.0,25,6.5,16346765.376226407
3190000000.0,7647000,1529400,638000000.0,15,9.0,25884083.22780865
3500000000.0,625000,125000,875000000.0,5,8.0,53225535.00708636
2600000000.0,2456000,491200,650000000.0,15,6.0,16455208.146945015
3830000000.0,8904000,1780800,766000000.0,10,7.0,35575638.032586314
4980000000.0,8660000,1732000,498000000.0,10,7.0,52039820.38578716
4270000000.0,8166000,1633200,427000000.0,10,5.0,40760977.50637672
7775000000.0,7790000,1558000,1166250000.0,20,7.5,53239640.17885473
5350000000.0,1395000,279000,535000000.0,20,8.5,41785688.68655046
6660000000.0,6009000,1201800,999000000.0,15,5.5,46255094.36610237
2800000000.0,4300000,860000,420000000.0,10,8.5,29508593.952133656
7775000000.0,3466000,693200,1943750000.0,5,8.0,118236724.19431327
7775000000.0,8432000,1686400,1166250000.0,10,6.5,75041019.4452851
7775000000.0,4880000,976000,1555000000.0,20,9.5,57978559.883245066
4440000000.0,7760000,1552000,444000000.0,15,7.0,35917177.7032629
7775000000.0,5424000,1084800,1166250000.0,25,9.5,57740428.074788615
4440000000.0,2582000,516400,888000000.0,25,7.5,26248966.635365628
6660000000.0,8526000,1705200,999000000.0,15,5.0,44766827.20983895
3830000000.0,940000,188000,383000000.0,15,9.5,35994424.81831492
7670000000.0,8732000,1746400,767000000.0,15,7.0,62046115.5369429
1860000000.0,8573000,1714600,186000000.0,5,10.0,35567552.846663184
1680000000.0,1433000,286600,420000000.0,15,10.0,13540024.483122284
3190000000.0,6283000,1256600,797500000.0,15,6.0,20189274.61105946
4270000000.0,6039000,1207800,640500000.0,25,5.5,22288305.532355845
3760000000.0,441000,88200,564000000.0,25,6.5,21579620.87667063
960000000.0,984000,196800,96000000.0,25,10.0,7851174.441466128
5050000000.0,8296000,1659200,757500000.0,10,7.5,50952734.40156494
6660000000.0,3454000,690800,999000000.0,25,9.5,49459967.97145879
3710000000.0,1381000,276200,742000000.0,25,5.0,17350632.43195685
3190000000.0,1436000,287200,797500000.0,25,8.5,19265057.97183149
5100000000.0,8003000,1600600,765000000.0,10,5.0,45979400.85613924
3250000000.0,3304000,660800,650000000.0,25,6.5,17555386.195038684
7775000000.0,1835000,367000,1943750000.0,15,8.5,57422625.47153616
6650000000.0,8222000,1644400,997500000.0,20,6.0,40496265.58047872
5350000000.0,5076000,1015200,535000000.0,20,10.0,46465792.21031353
6660000000.0,4015000,803000,666000000.0,10,5.0,63575669.83430187
7775000000.0,6670000,1334000,1166250000.0,10,7.0,76733191.20360796
7500000000.0,221000,44200,1875000000.0,15,8.5,55391600.133314624
3830000000.0,5129000,1025800,574500000.0,5,6.5,63697595.52607118
4440000000.0,2562000,512400,666000000.0,5,8.5,77429389.22829145
4500000000.0,4826000,965200,900000000.0,25,6.5,24307457.8085151
5500000000.0,7617000,1523400,1375000000.0,10,6.5,46838540.60326099
3830000000.0,6469000,1293800,383000000.0,25,8.0,26604505.081787497
3190000000.0,9952000,1990400,478500000.0,20,9.0,24396069.292877372
7775000000.0,2365000,473000,1166250000.0,20,5.0,43614824.915480934
3830000000.0,961000,192200,383000000.0,15,7.5,31954116.049294136
5860000000.0,3897000,779400,879000000.0,20,7.5,40126596.97081527
5050000000.0,3861000,772200,1262500000.0,20,6.5,28238582.50763441
5000000000.0,8879000,1775800,750000000.0,20,7.0,32950204.76380211
2200000000.0,2533000,506600,330000000.0,25,10.0,16992703.94159914
2300000000.0,5582000,1116400,575000000.0,20,6.5,12861136.587635474
2390000000.0,8135000,1627000,478000000.0,10,7.5,22695778.25877511
7650000000.0,5113000,1022600,765000000.0,10,9.0,87216270.22704633
7775000000.0,6432000,1286400,777500000.0,20,9.0,62958323.76061567
3200000000.0,2480000,496000,640000000.0,20,6.0,18340635.097041223
3800000000.0,8828000,1765600,380000000.0,25,6.0,22035107.930804595
7775000000.0,9702000,1940400,1943750000.0,10,6.5,66212664.216428034
7500000000.0,4977000,995400,1125000000.0,20,7.0,49425307.14570316
2960000000.0,7082000,1416400,444000000.0,25,6.0,16210623.261375543
5050000000.0,8393000,1678600,757500000.0,15,7.0,38582203.526340336
7100000000.0,7285000,1457000,1065000000.0,10,9.0,76448829.45827518
2700000000.0,8596000,1719200,270000000.0,5,7.5,48692215.08736518
1440000000.0,2824000,564800,360000000.0,15,9.5,11277626.574928954
2400000000.0,7843000,1568600,600000000.0,15,5.5,14707502.183180405
7775000000.0,8452000,1690400,777500000.0,25,10.0,63586334.66916578
7100000000.0,6934000,1386800,710000000.0,15,9.5,66725957.234996326
1060000000.0,3102000,620400,106000000.0,20,8.0,7979638.258197669
2220000000.0,3113000,622600,444000000.0,20,10.0,17138784.416514397
889000000.0,886000,177200,222250000.0,5,5.0,12582395.032144327
1440000000.0,9548000,1909600,288000000.0,5,9.0,23913625.220759664
4800000000.0,9736000,1947200,960000000.0,25,5.0,22448257.593906436
4800000000.0,3875000,775000,1200000000.0,25,7.0,25444051.101903267
1440000000.0,9110000,1822000,360000000.0,10,8.5,13390454.398447206
1320000000.0,8842000,1768400,330000000.0,20,8.0,8280756.683035316
650000000.0,6488000,1297600,65000000.0,20,5.0,3860741.0744174537
6930000000.0,404000,80800,1386000000.0,5,10.0,117793615.87927163
2320000000.0,1492000,298400,580000000.0,15,10.0,18698129.04812125
2220000000.0,7211000,1442200,333000000.0,20,5.5,12980433.499303756
1020000000.0,4203000,840600,102000000.0,5,7.5,18394836.8107824
7775000000.0,7827000,1565400,1166250000.0,25,9.0,55460389.68171759
2600000000.0,2661000,532200,650000000.0,25,10.0,17719664.538031194
3300000000.0,9270000,1854000,495000000.0,5,5.5,53578759.89184868
3500000000.0,6822000,1364400,525000000.0,25,7.0,21026681.11893395
2500000000.0,6778000,1355600,375000000.0,25,8.0,16401094.661676368
4300000000.0,5893000,1178600,860000000.0,10,6.5,39060504.16368916
5320000000.0,2385000,477000,1330000000.0,20,7.5,32143168.422716912
1940000000.0,4513000,902600,291000000.0,10,5.5,17895983.23568313
3100000000.0,9718000,1943600,620000000.0,20,5.0,16366902.332573136
4900000000.0,2009000,401800,735000000.0,15,8.0,39802909.312359355
2550000000.0,4074000,814800,637500000.0,15,5.0,15123928.111432076
2300000000.0,8700000,1740000,230000000.0,10,6.5,23504431.28454551
1200000000.0,8800000,1760000,180000000.0,25,8.5,8213316.251313739
3700000000.0,7326000,1465200,740000000.0,10,8.0,35912967.9291859
3800000000.0,4597000,919400,760000000.0,20,6.0,21779504.177736454
2600000000.0,4529000,905800,260000000.0,15,9.0,23733838.069385674
1950000000.0,1772000,354400,195000000.0,10,9.5,22709271.351916537
1550000000.0,4366000,873200,310000000.0,25,8.5,9984815.834930427
1280000000.0,9364000,1872800,192000000.0,15,9.5,11361164.549558058
1600000000.0,8929000,1785800,160000000.0,25,8.5,11595270.00185469
2800000000.0,6611000,1322200,280000000.0,10,6.5,28614090.25944671
2950000000.0,304000,60800,442500000.0,25,5.5,15398243.868957786
4540000000.0,5745000,1149000,454000000.0,5,7.5,81875057.96171775
2900000000.0,1917000,383400,580000000.0,15,9.5,24226012.642439976
3550000000.0,6270000,1254000,355000000.0,25,9.5,27914608.314575315
2000000000.0,1522000,304400,500000000.0,10,7.0,17416271.88279356
3400000000.0,2625000,525000,850000000.0,25,5.5,15659231.05317741
1850000000.0,6551000,1310200,185000000.0,20,8.5,14449256.835536141
2960000000.0,2534000,506800,740000000.0,15,5.5,18139252.692589168
2190000000.0,6125000,1225000,438000000.0,20,7.5,14113992.751027577
4100000000.0,1562000,312400,615000000.0,25,5.5,21400949.106009126
3300000000.0,2299000,459800,825000000.0,25,5.5,15198665.433966309
7500000000.0,1685000,337000,750000000.0,10,9.5,87343351.35352513
2000000000.0,3247000,649400,500000000.0,5,6.5,29349222.328093003
1940000000.0,606000,121200,388000000.0,10,7.5,18422514.5698844
2270000000.0,560000,112000,567500000.0,15,10.0,18295152.128980707
1400000000.0,1761000,352200,140000000.0,25,7.5,9311288.840247942
3450000000.0,9468000,1893600,345000000.0,20,10.0,29963922.079547975
7775000000.0,344000,68800,1555000000.0,10,5.0,65972750.47870498
3300000000.0,4907000,981400,495000000.0,5,5.5,53578759.89184868
3800000000.0,1101000,220200,570000000.0,5,7.0,63957871.28532878
4750000000.0,8886000,1777200,475000000.0,5,7.5,85662230.24629061
3400000000.0,9941000,1988200,680000000.0,10,6.0,30197576.52812912
2450000000.0,9279000,1855800,367500000.0,10,8.5,25820019.70811695
4900000000.0,8386000,1677200,1225000000.0,20,6.5,27399812.730179925
3100000000.0,8072000,1614400,620000000.0,25,5.5,15229369.808580384
3500000000.0,6085000,1217000,700000000.0,20,8.5,24299050.534234952
5280000000.0,5209000,1041800,1320000000.0,25,7.5,29264050.64077925
2600000000.0,2392000,478400,260000000.0,15,6.5,20383912.347958352
2200000000.0,9725000,1945000,220000000.0,15,8.0,18921911.26974106
7775000000.0,1168000,233600,1555000000.0,25,6.5,41997885.435823314
5800000000.0,7730000,1546000,870000000.0,5,6.5,96461110.71833234
3000000000.0,5164000,1032800,600000000.0,15,6.0,20252563.873163097
5100000000.0,3171000,634200,510000000.0,25,7.5,33919695.06090322
1460000000.0,9862000,1972400,219000000.0,10,8.0,15056754.459499896
6930000000.0,4809000,961800,1732500000.0,10,6.0,57702905.88417321
1950000000.0,8782000,1756400,195000000.0,20,5.5,12072422.252929566
1950000000.0,7132000,1426400,487500000.0,10,6.0,16236748.408966487
3500000000.0,5654000,1130800,700000000.0,25,7.5,20691752.97832876
900000000.0,3671000,734200,180000000.0,20,7.5,5800270.993572976
2600000000.0,4730000,946000,260000000.0,20,7.0,18141995.09348163
755000000.0,2359000,471800,113250000.0,10,9.5,8304088.256462928
785000000.0,2183000,436600,196250000.0,25,7.5,4350810.559282521
3550000000.0,9275000,1855000,887500000.0,25,6.0,17154524.814551823
2600000000.0,8161000,1632200,520000000.0,20,7.0,16126217.860872561
3600000000.0,7129000,1425800,720000000.0,20,7.5,23201083.974291906
7775000000.0,2331000,466200,1555000000.0,20,5.5,42786590.54884439
4500000000.0,4356000,871200,1125000000.0,20,5.5,23216196.640249167
7775000000.0,7604000,1520800,1943750000.0,5,6.5,114095101.80046155
2600000000.0,8335000,1667000,520000000.0,15,9.0,21096744.950565044
3650000000.0,2318000,463600,547500000.0,5,7.5,62167735.51792201
1200000000.0,632000,126400,180000000.0,10,9.5,13198550.871199353
3500000000.0,9099000,1819800,525000000.0,10,8.5,36885742.44016707
2100000000.0,4859000,971800,420000000.0,5,5.5,32089952.448593862
2720000000.0,4257000,851400,272000000.0,20,8.0,20476052.888960052
2960000000.0,8589000,1717800,592000000.0,25,7.5,17499311.090243753
5050000000.0,5109000,1021800,505000000.0,10,6.5,51607555.64650211
5500000000.0,632000,126400,1375000000.0,20,5.5,28375351.449193425
7775000000.0,111000,22200,1943750000.0,10,8.5,72299154.82494932
7775000000.0,3030000,606000,1943750000.0,5,8.0,118236724.19431327
3120000000.0,8069000,1613800,780000000.0,5,6.5,45784786.831825085
7775000000.0,4409000,881800,1943750000.0,20,6.5,43476233.464724265
2700000000.0,8428000,1685600,540000000.0,15,9.0,21908158.21789447
7775000000.0,9685000,1937000,1555000000.0,20,5.0,41049246.97927617
7775000000.0,2869000,573800,1555000000.0,10,9.0,78792331.27265479
1020000000.0,6532000,1306400,255000000.0,5,9.0,15880141.748160714
7775000000.0,6799000,1359800,1943750000.0,20,9.0,52465269.80051307
4000000000.0,9362000,1872400,800000000.0,5,8.0,64884461.72292432
7400000000.0,9063000,1812600,1110000000.0,5,6.5,123071072.29580334
1250000000.0,2173000,434600,312500000.0,10,5.0,9943642.05366333
1200000000.0,8731000,1746200,240000000.0,20,5.5,6603718.155448652
3840000000.0,1956000,391200,576000000.0,15,7.0,29337754.76062315
2800000000.0,6461000,1292200,700000000.0,5,8.0,42580428.00566909
1000000000.0,5579000,1115800,100000000.0,20,7.5,7250338.741966221
1700000000.0,723000,144600,425000000.0,25,9.0,10699753.63634423
1300000000.0,1779000,355800,325000000.0,25,5.0,5699752.904702806
1800000000.0,9604000,1920800,270000000.0,15,8.0,14621476.890254457
599000000.0,8325000,1665000,89850000.0,10,5.5,5525615.442357832
3000000000.0,9208000,1841600,750000000.0,20,6.0,16119698.815758888
3000000000.0,3833000,766600,450000000.0,10,8.0,30938536.56061623
2150000000.0,8908000,1781600,537500000.0,20,9.0,14508081.038083998
7775000000.0,2268000,453600,1555000000.0,25,8.0,48006968.845000945
5300000000.0,7626000,1525200,1060000000.0,15,9.5,44275126.55342478
1450000000.0,7665000,1533000,217500000.0,20,9.5,11488516.890048157
4100000000.0,5752000,1150400,615000000.0,25,10.0,31668220.98207113
1600000000.0,2282000,456400,240000000.0,20,7.5,10956067.43230451
7775000000.0,4943000,988600,1943750000.0,25,7.0,41214061.941103734
3500000000.0,1697000,339400,875000000.0,10,7.5,31159214.398161434
7775000000.0,3369000,673800,1943750000.0,5,7.5,116846287.74822973
4990000000.0,9491000,1898200,998000000.0,15,6.5,34774606.022670835
1850000000.0,1914000,382800,462500000.0,5,7.5,27802653.67642765
1580000000.0,2739000,547800,316000000.0,20,5.5,8694895.571340727
5000000000.0,4405000,881000,1250000000.0,5,7.0,74254494.5263105
1000000000.0,1343000,268600,250000000.0,10,10.0,9911305.266132144
900000000.0,413000,82600,90000000.0,10,8.5,10042840.798835404
7775000000.0,7941000,1588200,1943750000.0,5,5.0,110042881.18663907
3100000000.0,7298000,1459600,775000000.0,10,10.0,30725046.325009648
7775000000.0,3772000,754400,1166250000.0,25,6.0,42580268.87067393
7775000000.0,631000,126200,777500000.0,5,9.0,145256590.69641125
4200000000.0,1609000,321800,630000000.0,15,7.5,33094341.252097495
1700000000.0,1188000,237600,340000000.0,20,5.0,8975398.05334656
1490000000.0,9225000,1845000,149000000.0,5,8.5,27512668.50957574
6700000000.0,1802000,360400,1675000000.0,10,9.0,63654576.30950004
3300000000.0,1835000,367000,495000000.0,5,8.0,56875285.979000844
1300000000.0,8639000,1727800,260000000.0,25,9.0,8727642.181802353
3300000000.0,8797000,1759400,660000000.0,5,10.0,56092198.0377484
2700000000.0,5042000,1008400,675000000.0,25,5.5,12435271.718699707
800000000.0,1709000,341800,80000000.0,25,9.5,6290615.958214155
7775000000.0,8132000,1626400,777500000.0,20,6.0,50132263.31701014
7775000000.0,2626000,525200,1166250000.0,25,8.5,53215444.8783036
2500000000.0,539000,107800,500000000.0,10,6.5,22709595.444005325
2190000000.0,6298000,1259600,547500000.0,15,6.5,14307938.475009229
5080000000.0,59000,11800,1016000000.0,10,9.5,52587167.39270017
1900000000.0,3485000,697000,285000000.0,5,6.0,31222474.47002666
2600000000.0,170000,34000,520000000.0,10,9.0,26348560.94005176
1200000000.0,8542000,1708400,240000000.0,10,10.0,12686470.740649145
1400000000.0,9484000,1896800,210000000.0,20,5.0,7853473.2966782395
7000000000.0,9659000,1931800,1400000000.0,5,10.0,118983450.38310267
5000000000.0,2823000,564600,750000000.0,25,9.5,37132108.08668078
3500000000.0,9679000,1935800,350000000.0,10,6.0,34971458.11162013
2100000000.0,1449000,289800,525000000.0,20,10.0,15199090.90991564
3500000000.0,4447000,889400,350000000.0,15,5.5,25738128.820565704
1750000000.0,4765000,953000,262500000.0,25,7.5,10992493.769737154
785000000.0,174000,34800,117750000.0,15,9.5,6967589.196408653
888000000.0,1272000,254400,133200000.0,25,8.5,6077854.025972167
7775000000.0,4865000,973000,777500000.0,5,5.5,133660382.29704496
1750000000.0,8266000,1653200,437500000.0,5,10.0,27886746.18353969
2700000000.0,9409000,1881800,675000000.0,20,10.0,19541688.31274868
7775000000.0,8648000,1729600,1943750000.0,10,6.5,66212664.216428034
7775000000.0,3273000,654600,1166250000.0,15,10.0,71017965.71653524
1650000000.0,9045000,1809000,412500000.0,15,5.5,10111407.750936527
2500000000.0,6370000,1274000,250000000.0,10,9.5,29114450.451175045
6900000000.0,8485000,1697000,1035000000.0,15,10.0,63025590.15358111
1580000000.0,7284000,1456800,316000000.0,25,9.0,10607442.036344398
7200000000.0,3617000,723400,1800000000.0,25,9.5,47179619.68660616
4500000000.0,8929000,1785800,1125000000.0,25,7.0,23853797.908034313
7200000000.0,1549000,309800,1440000000.0,5,9.5,120970721.14396247
2100000000.0,4813000,962600,420000000.0,20,9.0,15115396.058282863
3700000000.0,6793000,1358600,740000000.0,5,6.5,57915798.72743686
2400000000.0,6537000,1307400,240000000.0,15,9.0,21908158.21789447
3500000000.0,3079000,615800,875000000.0,5,9.5,55129885.938003734
2200000000.0,5201000,1040200,220000000.0,20,9.5,18456197.519103732
4800000000.0,4495000,899000,1200000000.0,15,9.0,36513597.029824115
2900000000.0,4353000,870600,580000000.0,15,10.0,24930838.730828334
1300000000.0,9785000,1957000,195000000.0,10,5.5,11992153.714633022
2950000000.0,5233000,1046600,590000000.0,10,10.0,31187573.904095814
2900000000.0,6920000,1384000,580000000.0,10,7.0,26937167.17872071
1500000000.0,8936000,1787200,300000000.0,10,6.5,13625757.266403196
3200000000.0,5540000,1108000,320000000.0,15,6.0,24303076.647795714
7775000000.0,7217000,1443400,1555000000.0,20,5.5,42786590.54884439
2850000000.0,5559000,1111800,712500000.0,5,10.0,45415558.07033606
2990000000.0,3694000,738800,448500000.0,15,8.5,25027155.864678957
3300000000.0,1190000,238000,825000000.0,15,8.0,23652389.087176327
2000000000.0,8462000,1692400,400000000.0,5,9.0,33213368.362166196
3750000000.0,8827000,1765400,562500000.0,10,7.5,37836188.912053175
7775000000.0,5129000,1025800,1166250000.0,5,5.0,124715265.34485762
2790000000.0,2809000,561800,279000000.0,5,9.5,52735673.74869614
2500000000.0,750000,150000,500000000.0,20,5.0,13199114.784333175
850000000.0,9963000,1992600,127500000.0,10,5.5,7841023.582644669
630000000.0,8483000,1696600,126000000.0,25,10.0,4579851.757521909
960000000.0,2254000,450800,192000000.0,20,5.0,5068460.0771839395
1060000000.0,2328000,465600,265000000.0,15,6.0,6708661.782985276
1440000000.0,8903000,1780600,288000000.0,10,9.5,14906598.631001623
525000000.0,7970000,1594000,131250000.0,5,10.0,8366023.855061905
1300000000.0,8466000,1693200,195000000.0,10,6.5,12547051.482812943
975000000.0,9458000,1891600,243750000.0,10,5.0,7756040.801857398
1750000000.0,9608000,1921600,175000000.0,5,8.0,31935321.00425181
899000000.0,7479000,1495800,179800000.0,10,10.0,9504280.996536318
660000000.0,7410000,1482000,165000000.0,10,6.0,5495514.8461117335
1250000000.0,1477000,295400,125000000.0,10,6.5,12774147.437252996
630000000.0,5170000,1034000,157500000.0,20,5.0,3118290.867798712
385000000.0,6598000,1319600,38500000.0,25,9.5,3027358.9298905623
2500000000.0,9910000,1982000,500000000.0,25,9.5,17473933.21726154
771000000.0,9883000,1976600,115650000.0,5,5.0,12367262.968602601
1180000000.0,9431000,1886200,118000000.0,5,7.5,21280301.40855219
3000000000.0,6708000,1341600,750000000.0,25,5.5,13816968.576333009
5000000000.0,2668000,533600,1250000000.0,20,8.0,31366502.587254986
650000000.0,1823000,364600,65000000.0,25,10.0,5315899.361409358
610000000.0,6257000,1251400,61000000.0,25,6.5,3706887.3157985527
3000000000.0,9333000,1866600,300000000.0,20,6.0,19343638.578910667
650000000.0,7392000,1478400,162500000.0,20,5.0,3217284.228681211
650000000.0,6417000,1283400,65000000.0,5,6.5,11446196.707956271
700000000.0,3570000,714000,105000000.0,20,10.0,5741878.788190353
1100000000.0,926000,185200,110000000.0,20,8.5,8591450.010318786
455000000.0,1099000,219800,113750000.0,10,10.0,4509643.896090126
675000000.0,4389000,877800,101250000.0,25,7.5,4239961.882612903
1350000000.0,9867000,1973400,270000000.0,10,6.5,12263181.539762877
685000000.0,762000,152400,68500000.0,20,5.5,4240825.252952181
610000000.0,7822000,1564400,61000000.0,5,8.0,11131740.464339204
2700000000.0,5246000,1049200,540000000.0,25,5.0,12627144.89657237
7775000000.0,1186000,237200,1943750000.0,25,9.0,48935637.9544567
7775000000.0,642000,128400,1166250000.0,10,7.5,78447031.67765692
5700000000.0,8731000,1746200,1425000000.0,25,8.0,32995143.378195986
2770000000.0,1924000,384800,692500000.0,20,5.0,13710580.482226085
3120000000.0,8922000,1784400,312000000.0,10,5.5,30474178.851302743
7775000000.0,8881000,1776200,777500000.0,10,8.5,86758985.78993918
7775000000.0,8598000,1719600,1555000000.0,20,6.5,46374649.02903922
1360000000.0,6873000,1374600,136000000.0,10,9.5,15838261.045439225
2800000000.0,3801000,760200,420000000.0,15,7.0,21392112.846287716
7775000000.0,2435000,487000,1943750000.0,15,9.5,60891351.81949488
7775000000.0,6061000,1212200,1943750000.0,20,8.5,50604942.2956277
7775000000.0,9630000,1926000,1943750000.0,5,7.5,116846287.74822973
7775000000.0,7176000,1435200,1166250000.0,5,5.5,126234805.50276469
1900000000.0,3579000,715800,190000000.0,25,9.5,14940212.90075862
2800000000.0,772000,154400,280000000.0,10,8.5,31244393.596376814
3120000000.0,8234000,1646800,468000000.0,25,10.0,24098743.77172242
1200000000.0,1001000,200200,240000000.0,25,6.0,6185293.454260939
1590000000.0,5729000,1145800,397500000.0,25,7.5,8812469.79523466
4000000000.0,9274000,1854800,800000000.0,15,8.5,31511665.85361899
899000000.0,5049000,1009800,224750000.0,20,5.5,4638080.173240889
3200000000.0,8875000,1775000,480000000.0,5,8.0,55151792.46448567
1200000000.0,9989000,1997800,180000000.0,20,7.0,7908049.143312505
4680000000.0,165000,33000,702000000.0,20,8.5,34522008.223280944
3120000000.0,2395000,479000,312000000.0,15,7.5,26030507.068876687
796000000.0,4413000,882600,199000000.0,10,5.5,6479018.794240647
2700000000.0,5572000,1114400,405000000.0,25,8.5,18479961.565455914
1000000000.0,757000,151400,150000000.0,20,6.0,6089663.997064469
2770000000.0,9546000,1909200,277000000.0,15,10.0,26789905.58446338
7775000000.0,2728000,545600,1555000000.0,25,7.5,45965251.25900175
7775000000.0,8750000,1750000,1555000000.0,20,8.0,52026572.2913936
7775000000.0,6969000,1393800,1166250000.0,25,6.5,44622753.27556227
6000000000.0,774000,154800,900000000.0,5,6.0,98597287.80008419
1900000000.0,8986000,1797200,475000000.0,25,6.0,9181294.971168581
2350000000.0,5888000,1177600,470000000.0,10,5.5,20402940.25657021
7775000000.0,1984000,396800,777500000.0,25,6.5,47247621.11530123
7775000000.0,1070000,214000,1943750000.0,5,9.5,122467103.7622797
6000000000.0,2485000,497000,1500000000.0,15,9.0,45641996.28728014
665000000.0,6161000,1232200,99750000.0,15,9.5,5902480.019887585
7775000000.0,9618000,1923600,1166250000.0,10,6.5,75041019.4452851
