tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
4/8/2021,3623000,724600,1811500,1086900
4/9/2021,3199000,639800,1599500,959700
2/7/2024,117000,23400,58500,35100
7/27/2022,2653000,530600,1326500,795900
10/23/2021,4453000,890600,2226500,1335900
8/8/2022,605000,121000,302500,181500
11/1/2023,3757000,751400,1878500,1127100
8/28/2024,6368000,1273600,3184000,1910400
1/5/2023,886000,177200,443000,265800
8/5/2023,9024000,1804800,4512000,2707200
11/14/2021,5901000,1180200,2950500,1770300
9/14/2022,3311000,662200,1655500,993300
2/28/2023,4815000,963000,2407500,1444500
6/26/2024,424000,84800,212000,127200
5/16/2021,5210000,1042000,2605000,1563000
8/11/2024,1139000,227800,569500,341700
2/8/2024,4882000,976400,2441000,1464600
6/29/2022,9765000,1953000,4882500,2929500
11/5/2022,2155000,431000,1077500,646500
10/23/2024,6936000,1387200,3468000,2080800
3/11/2021,9599000,1919800,4799500,2879700
3/4/2023,6649000,1329800,3324500,1994700
6/21/2024,5023000,1004600,2511500,1506900
1/24/2021,3382000,676400,1691000,1014600
11/1/2023,4695000,939000,2347500,1408500
12/10/2023,9226000,1845200,4613000,2767800
10/2/2024,3079000,615800,1539500,923700
8/30/2022,2311000,462200,1155500,693300
9/8/2023,4154000,830800,2077000,1246200
12/3/2024,2146000,429200,1073000,643800
2/14/2021,5474000,1094800,2737000,1642200
8/23/2023,7355000,1471000,3677500,2206500
4/13/2024,3833000,766600,1916500,1149900
11/13/2023,8393000,1678600,4196500,2517900
8/13/2022,8879000,1775800,4439500,2663700
6/2/2021,8901000,1780200,4450500,2670300
4/20/2021,4788000,957600,2394000,1436400
11/8/2024,8925000,1785000,4462500,2677500
8/30/2023,3617000,723400,1808500,1085100
4/15/2023,2840000,568000,1420000,852000
1/24/2021,8026000,1605200,4013000,2407800
12/30/2021,327000,65400,163500,98100
3/9/2023,6267000,1253400,3133500,1880100
10/11/2022,9217000,1843400,4608500,2765100
5/14/2023,2119000,423800,1059500,635700
12/1/2022,2738000,547600,1369000,821400
3/6/2023,3427000,685400,1713500,1028100
5/12/2022,7682000,1536400,3841000,2304600
3/3/2022,2372000,474400,1186000,711600
11/8/2022,7921000,1584200,3960500,2376300
7/30/2024,3445000,689000,1722500,1033500
5/25/2022,7789000,1557800,3894500,2336700
8/15/2023,3186000,637200,1593000,955800
11/11/2023,228000,45600,114000,68400
12/8/2023,5751000,1150200,2875500,1725300
8/26/2024,2643000,528600,1321500,792900
6/28/2021,7734000,1546800,3867000,2320200
5/3/2023,7707000,1541400,3853500,2312100
6/22/2021,7563000,1512600,3781500,2268900
9/2/2023,8542000,1708400,4271000,2562600
3/8/2023,1473000,294600,736500,441900
12/24/2023,1486000,297200,743000,445800
10/30/2023,394000,78800,197000,118200
4/6/2024,7703000,1540600,3851500,2310900
3/21/2024,276000,55200,138000,82800
10/4/2023,5851000,1170200,2925500,1755300
6/30/2023,7730000,1546000,3865000,2319000
8/14/2023,3030000,606000,1515000,909000
2/6/2022,4514000,902800,2257000,1354200
10/6/2024,5172000,1034400,2586000,1551600
8/12/2022,3973000,794600,1986500,1191900
3/28/2021,4788000,957600,2394000,1436400
12/20/2021,5731000,1146200,2865500,1719300
6/20/2023,6305000,1261000,3152500,1891500
9/28/2021,131000,26200,65500,39300
6/13/2021,6873000,1374600,3436500,2061900
3/19/2024,2345000,469000,1172500,703500
5/1/2023,8827000,1765400,4413500,2648100
9/21/2022,3569000,713800,1784500,1070700
12/15/2021,8733000,1746600,4366500,2619900
11/30/2022,2392000,478400,1196000,717600
10/20/2023,3682000,736400,1841000,1104600
4/14/2024,4506000,901200,2253000,1351800
1/10/2022,5637000,1127400,2818500,1691100
3/15/2021,8713000,1742600,4356500,2613900
4/10/2022,5201000,1040200,2600500,1560300
8/7/2021,5332000,1066400,2666000,1599600
11/7/2021,7837000,1567400,3918500,2351100
12/19/2023,625000,125000,312500,187500
9/23/2023,9089000,1817800,4544500,2726700
12/1/2022,3468000,693600,1734000,1040400
5/12/2023,5212000,1042400,2606000,1563600
5/23/2024,6975000,1395000,3487500,2092500
9/16/2024,4393000,878600,2196500,1317900
7/23/2021,1176000,235200,588000,352800
6/19/2022,475000,95000,237500,142500
1/31/2023,2597000,519400,1298500,779100
7/15/2023,7865000,1573000,3932500,2359500
9/21/2022,5139000,1027800,2569500,1541700
1/13/2022,5960000,1192000,2980000,1788000
12/13/2023,6160000,1232000,3080000,1848000
12/24/2022,4098000,819600,2049000,1229400
5/18/2022,8068000,1613600,4034000,2420400
3/11/2022,6535000,1307000,3267500,1960500
11/29/2024,8952000,1790400,4476000,2685600
3/12/2023,2516000,503200,1258000,754800
1/19/2023,3496000,699200,1748000,1048800
8/2/2024,7655000,1531000,3827500,2296500
4/12/2022,5170000,1034000,2585000,1551000
11/30/2023,2159000,431800,1079500,647700
4/17/2022,9694000,1938800,4847000,2908200
10/3/2021,7428000,1485600,3714000,2228400
4/20/2024,1772000,354400,886000,531600
9/2/2021,9017000,1803400,4508500,2705100
3/23/2024,5084000,1016800,2542000,1525200
4/12/2023,2712000,542400,1356000,813600
5/20/2023,444000,88800,222000,133200
4/9/2022,3102000,620400,1551000,930600
9/2/2024,8349000,1669800,4174500,2504700
3/16/2024,5885000,1177000,2942500,1765500
9/12/2024,8361000,1672200,4180500,2508300
6/12/2023,2287000,457400,1143500,686100
10/15/2022,7821000,1564200,3910500,2346300
10/6/2023,6972000,1394400,3486000,2091600
5/1/2023,3514000,702800,1757000,1054200
1/13/2023,2772000,554400,1386000,831600
12/13/2021,3359000,671800,1679500,1007700
5/10/2024,8715000,1743000,4357500,2614500
3/10/2023,7228000,1445600,3614000,2168400
9/12/2024,911000,182200,455500,273300
2/16/2021,2824000,564800,1412000,847200
10/12/2024,5413000,1082600,2706500,1623900
4/5/2022,8945000,1789000,4472500,2683500
7/20/2022,8541000,1708200,4270500,2562300
11/4/2024,9139000,1827800,4569500,2741700
10/15/2021,3681000,736200,1840500,1104300
6/21/2021,1646000,329200,823000,493800
10/17/2021,3124000,624800,1562000,937200
4/19/2021,1360000,272000,680000,408000
11/10/2022,757000,151400,378500,227100
3/4/2022,3904000,780800,1952000,1171200
12/1/2024,3651000,730200,1825500,1095300
11/11/2024,342000,68400,171000,102600
1/13/2024,984000,196800,492000,295200
2/12/2021,1266000,253200,633000,379800
3/23/2022,8825000,1765000,4412500,2647500
11/2/2024,7298000,1459600,3649000,2189400
7/14/2022,8745000,1749000,4372500,2623500
8/15/2021,3625000,725000,1812500,1087500
6/22/2021,1196000,239200,598000,358800
3/22/2023,1829000,365800,914500,548700
3/30/2022,9702000,1940400,4851000,2910600
9/25/2023,9952000,1990400,4976000,2985600
9/29/2023,3246000,649200,1623000,973800
11/28/2024,896000,179200,448000,268800
4/3/2023,929000,185800,464500,278700
9/29/2022,1291000,258200,645500,387300
2/28/2024,1260000,252000,630000,378000
7/9/2021,5240000,1048000,2620000,1572000
2/27/2021,4228000,845600,2114000,1268400
3/7/2021,8312000,1662400,4156000,2493600
6/20/2023,8418000,1683600,4209000,2525400
7/3/2022,829000,165800,414500,248700
2/12/2022,632000,126400,316000,189600
1/23/2024,7499000,1499800,3749500,2249700
3/18/2022,2273000,454600,1136500,681900
9/16/2021,8428000,1685600,4214000,2528400
3/11/2022,9650000,1930000,4825000,2895000
9/5/2023,6163000,1232600,3081500,1848900
10/27/2024,942000,188400,471000,282600
9/19/2023,7772000,1554400,3886000,2331600
12/1/2021,1817000,363400,908500,545100
3/7/2021,5729000,1145800,2864500,1718700
2/1/2022,8648000,1729600,4324000,2594400
8/29/2021,2625000,525000,1312500,787500
4/9/2021,209000,41800,104500,62700
12/13/2021,3157000,631400,1578500,947100
8/23/2024,1722000,344400,861000,516600
11/6/2021,971000,194200,485500,291300
11/22/2022,8478000,1695600,4239000,2543400
5/27/2024,3658000,731600,1829000,1097400
7/16/2023,2423000,484600,1211500,726900
5/21/2024,7559000,1511800,3779500,2267700
6/7/2022,9698000,1939600,4849000,2909400
6/22/2022,8834000,1766800,4417000,2650200
1/27/2021,3170000,634000,1585000,951000
9/6/2024,8060000,1612000,4030000,2418000
5/4/2023,6046000,1209200,3023000,1813800
3/11/2022,9974000,1994800,4987000,2992200
8/17/2024,2540000,508000,1270000,762000
5/7/2024,9741000,1948200,4870500,2922300
4/23/2023,3694000,738800,1847000,1108200
12/6/2021,3883000,776600,1941500,1164900
9/8/2023,7779000,1555800,3889500,2333700
7/3/2023,6962000,1392400,3481000,2088600
6/5/2024,3229000,645800,1614500,968700
3/1/2024,5816000,1163200,2908000,1744800
8/27/2022,4638000,927600,2319000,1391400
12/11/2022,6195000,1239000,3097500,1858500
9/12/2024,1165000,233000,582500,349500
11/9/2024,7011000,1402200,3505500,2103300
9/12/2021,1165000,233000,582500,349500
3/10/2022,4116000,823200,2058000,1234800
4/17/2021,2587000,517400,1293500,776100
3/8/2021,2136000,427200,1068000,640800
4/25/2024,2412000,482400,1206000,723600
4/16/2024,7495000,1499000,3747500,2248500
9/29/2021,6345000,1269000,3172500,1903500
11/23/2022,140000,28000,70000,42000
11/6/2021,7799000,1559800,3899500,2339700
10/3/2021,2624000,524800,1312000,787200
6/15/2021,7911000,1582200,3955500,2373300
4/14/2023,5860000,1172000,2930000,1758000
4/7/2022,926000,185200,463000,277800
12/24/2021,4784000,956800,2392000,1435200
1/15/2024,4667000,933400,2333500,1400100
9/24/2024,7665000,1533000,3832500,2299500
11/12/2021,9240000,1848000,4620000,2772000
2/3/2024,9646000,1929200,4823000,2893800
5/29/2022,8903000,1780600,4451500,2670900
3/11/2021,3772000,754400,1886000,1131600
4/14/2024,333000,66600,166500,99900
10/4/2023,1573000,314600,786500,471900
11/7/2021,4817000,963400,2408500,1445100
4/3/2022,5109000,1021800,2554500,1532700
3/2/2024,1164000,232800,582000,349200
9/10/2021,1518000,303600,759000,455400
10/27/2023,940000,188000,470000,282000
6/12/2023,8842000,1768400,4421000,2652600
8/1/2024,4557000,911400,2278500,1367100
10/20/2021,3600000,720000,1800000,1080000
12/11/2021,2200000,440000,1100000,660000
2/2/2024,3431000,686200,1715500,1029300
5/23/2022,1001000,200200,500500,300300
10/25/2024,3700000,740000,1850000,1110000
5/8/2021,3198000,639600,1599000,959400
1/14/2022,2668000,533600,1334000,800400
4/18/2023,2613000,522600,1306500,783900
4/28/2021,5553000,1110600,2776500,1665900
5/12/2024,2994000,598800,1497000,898200
3/6/2023,4423000,884600,2211500,1326900
12/27/2023,6417000,1283400,3208500,1925100
11/30/2021,9691000,1938200,4845500,2907300
2/10/2022,5849000,1169800,2924500,1754700
5/31/2022,8887000,1777400,4443500,2666100
5/28/2024,3910000,782000,1955000,1173000
12/19/2024,9960000,1992000,4980000,2988000
10/25/2021,3096000,619200,1548000,928800
12/27/2021,9617000,1923400,4808500,2885100
7/14/2021,5233000,1046600,2616500,1569900
1/25/2023,2335000,467000,1167500,700500
1/14/2022,9651000,1930200,4825500,2895300
10/20/2022,3283000,656600,1641500,984900
3/22/2023,5633000,1126600,2816500,1689900
12/17/2021,5556000,1111200,2778000,1666800
7/22/2023,4952000,990400,2476000,1485600
12/8/2023,6061000,1212200,3030500,1818300
7/15/2023,6653000,1330600,3326500,1995900
5/21/2024,4670000,934000,2335000,1401000
2/17/2024,1500000,300000,750000,450000
6/16/2022,3542000,708400,1771000,1062600
4/11/2022,9307000,1861400,4653500,2792100
7/16/2023,7776000,1555200,3888000,2332800
1/11/2022,8855000,1771000,4427500,2656500
4/17/2021,5540000,1108000,2770000,1662000
2/19/2023,4508000,901600,2254000,1352400
3/28/2023,7058000,1411600,3529000,2117400
5/31/2024,2402000,480400,1201000,720600
2/4/2021,4805000,961000,2402500,1441500
2/14/2021,5408000,1081600,2704000,1622400
4/20/2024,2959000,591800,1479500,887700
2/25/2021,2328000,465600,1164000,698400
8/11/2024,5749000,1149800,2874500,1724700
2/5/2022,3762000,752400,1881000,1128600
4/10/2023,918000,183600,459000,275400
8/4/2024,1803000,360600,901500,540900
6/12/2024,9704000,1940800,4852000,2911200
2/11/2024,3991000,798200,1995500,1197300
11/2/2024,1492000,298400,746000,447600
5/26/2022,4594000,918800,2297000,1378200
11/17/2021,7418000,1483600,3709000,2225400
5/14/2021,1395000,279000,697500,418500
12/17/2021,6111000,1222200,3055500,1833300
10/9/2023,9099000,1819800,4549500,2729700
7/16/2022,6705000,1341000,3352500,2011500
8/10/2023,5451000,1090200,2725500,1635300
8/1/2022,2447000,489400,1223500,734100
11/1/2024,1564000,312800,782000,469200
5/11/2024,9818000,1963600,4909000,2945400
4/11/2023,3737000,747400,1868500,1121100
7/10/2021,7013000,1402600,3506500,2103900
10/28/2024,6201000,1240200,3100500,1860300
4/14/2023,772000,154400,386000,231600
4/13/2022,2887000,577400,1443500,866100
1/5/2022,6011000,1202200,3005500,1803300
4/30/2021,3687000,737400,1843500,1106100
9/25/2023,3966000,793200,1983000,1189800
4/1/2021,9984000,1996800,4992000,2995200
7/29/2024,736000,147200,368000,220800
11/21/2024,8399000,1679800,4199500,2519700
12/14/2024,5021000,1004200,2510500,1506300
1/11/2024,1816000,363200,908000,544800
9/27/2023,983000,196600,491500,294900
5/18/2022,6842000,1368400,3421000,2052600
4/4/2021,9338000,1867600,4669000,2801400
8/18/2023,542000,108400,271000,162600
8/1/2023,9716000,1943200,4858000,2914800
6/23/2022,2183000,436600,1091500,654900
10/13/2023,3238000,647600,1619000,971400
12/12/2024,595000,119000,297500,178500
12/5/2024,4977000,995400,2488500,1493100
6/4/2021,3109000,621800,1554500,932700
11/11/2023,6978000,1395600,3489000,2093400
3/7/2022,2758000,551600,1379000,827400
12/25/2021,4690000,938000,2345000,1407000
12/24/2023,4211000,842200,2105500,1263300
10/14/2024,7778000,1555600,3889000,2333400
3/22/2021,3221000,644200,1610500,966300
6/9/2021,3365000,673000,1682500,1009500
5/23/2021,4773000,954600,2386500,1431900
8/15/2023,85000,17000,42500,25500
10/14/2023,2457000,491400,1228500,737100
2/12/2024,750000,150000,375000,225000
12/18/2024,8353000,1670600,4176500,2505900
5/27/2024,1665000,333000,832500,499500
4/10/2022,4208000,841600,2104000,1262400
11/11/2022,851000,170200,425500,255300
3/30/2023,9980000,1996000,4990000,2994000
8/20/2022,4841000,968200,2420500,1452300
3/13/2021,7559000,1511800,3779500,2267700
6/20/2024,6645000,1329000,3322500,1993500
1/8/2024,4586000,917200,2293000,1375800
3/22/2023,2086000,417200,1043000,625800
11/21/2022,5627000,1125400,2813500,1688100
12/23/2023,1161000,232200,580500,348300
8/6/2022,8239000,1647800,4119500,2471700
11/21/2024,4874000,974800,2437000,1462200
3/22/2024,6496000,1299200,3248000,1948800
7/23/2023,2863000,572600,1431500,858900
3/13/2022,7715000,1543000,3857500,2314500
2/3/2022,1182000,236400,591000,354600
10/31/2022,2425000,485000,1212500,727500
11/22/2024,2940000,588000,1470000,882000
10/6/2021,3082000,616400,1541000,924600
3/7/2023,6268000,1253600,3134000,1880400
7/22/2022,5232000,1046400,2616000,1569600
11/6/2024,129000,25800,64500,38700
9/8/2022,1705000,341000,852500,511500
11/10/2023,6799000,1359800,3399500,2039700
8/24/2023,8339000,1667800,4169500,2501700
4/23/2023,9501000,1900200,4750500,2850300
1/31/2021,1593000,318600,796500,477900
3/26/2022,1709000,341800,854500,512700
5/6/2023,4408000,881600,2204000,1322400
1/21/2023,9548000,1909600,4774000,2864400
10/25/2022,7871000,1574200,3935500,2361300
2/16/2023,3069000,613800,1534500,920700
9/1/2021,2836000,567200,1418000,850800
3/10/2023,127000,25400,63500,38100
12/31/2021,2475000,495000,1237500,742500
8/7/2024,6741000,1348200,3370500,2022300
6/16/2023,3666000,733200,1833000,1099800
12/25/2022,836000,167200,418000,250800
3/31/2021,989000,197800,494500,296700
12/8/2021,3718000,743600,1859000,1115400
7/2/2022,7695000,1539000,3847500,2308500
8/14/2023,8161000,1632200,4080500,2448300
4/28/2021,7436000,1487200,3718000,2230800
11/28/2023,4777000,955400,2388500,1433100
9/16/2022,774000,154800,387000,232200
11/24/2024,7433000,1486600,3716500,2229900
7/24/2022,9679000,1935800,4839500,2903700
12/24/2022,2702000,540400,1351000,810600
6/25/2023,8339000,1667800,4169500,2501700
7/26/2024,7198000,1439600,3599000,2159400
6/23/2022,4681000,936200,2340500,1404300
9/17/2021,2137000,427400,1068500,641100
1/30/2023,5042000,1008400,2521000,1512600
5/11/2023,5429000,1085800,2714500,1628700
11/22/2022,4154000,830800,2077000,1246200
3/12/2022,156000,31200,78000,46800
2/8/2023,9243000,1848600,4621500,2772900
11/26/2024,7640000,1528000,3820000,2292000
10/19/2022,9251000,1850200,4625500,2775300
9/27/2021,7364000,1472800,3682000,2209200
4/13/2024,5752000,1150400,2876000,1725600
6/24/2023,9250000,1850000,4625000,2775000
9/9/2022,539000,107800,269500,161700
2/24/2022,1672000,334400,836000,501600
4/9/2023,1303000,260600,651500,390900
1/24/2022,5420000,1084000,2710000,1626000
5/23/2024,5410000,1082000,2705000,1623000
11/30/2024,9500000,1900000,4750000,2850000
9/22/2023,379000,75800,189500,113700
7/16/2024,8789000,1757800,4394500,2636700
1/19/2024,3986000,797200,1993000,1195800
7/29/2023,8824000,1764800,4412000,2647200
4/12/2023,6934000,1386800,3467000,2080200
1/2/2022,3377000,675400,1688500,1013100
8/4/2023,7031000,1406200,3515500,2109300
5/28/2022,409000,81800,204500,122700
1/29/2024,1583000,316600,791500,474900
2/1/2021,3175000,635000,1587500,952500
12/16/2024,3989000,797800,1994500,1196700
5/6/2021,1349000,269800,674500,404700
5/20/2023,9174000,1834800,4587000,2752200
4/18/2021,6073000,1214600,3036500,1821900
5/1/2023,7943000,1588600,3971500,2382900
5/30/2021,1056000,211200,528000,316800
3/9/2022,5243000,1048600,2621500,1572900
7/15/2024,5734000,1146800,2867000,1720200
10/2/2024,3706000,741200,1853000,1111800
12/27/2021,849000,169800,424500,254700
5/18/2023,8477000,1695400,4238500,2543100
9/9/2024,431000,86200,215500,129300
6/23/2022,6696000,1339200,3348000,2008800
10/20/2023,5990000,1198000,2995000,1797000
1/23/2024,3413000,682600,1706500,1023900
7/7/2021,3696000,739200,1848000,1108800
1/13/2024,1940000,388000,970000,582000
1/22/2024,155000,31000,77500,46500
10/26/2023,2596000,519200,1298000,778800
7/4/2023,2955000,591000,1477500,886500
8/16/2024,848000,169600,424000,254400
7/1/2022,2198000,439600,1099000,659400
3/31/2021,4343000,868600,2171500,1302900
9/3/2024,5688000,1137600,2844000,1706400
6/2/2022,6789000,1357800,3394500,2036700
6/4/2022,8594000,1718800,4297000,2578200
9/30/2022,8831000,1766200,4415500,2649300
6/22/2024,3293000,658600,1646500,987900
3/22/2024,5097000,1019400,2548500,1529100
11/8/2022,3195000,639000,1597500,958500
4/21/2023,8503000,1700600,4251500,2550900
5/17/2023,6041000,1208200,3020500,1812300
5/7/2022,8628000,1725600,4314000,2588400
8/6/2021,5366000,1073200,2683000,1609800
9/13/2023,4184000,836800,2092000,1255200
8/26/2024,9289000,1857800,4644500,2786700
10/20/2021,5410000,1082000,2705000,1623000
12/30/2023,1785000,357000,892500,535500
4/8/2024,4523000,904600,2261500,1356900
6/29/2024,7756000,1551200,3878000,2326800
8/10/2021,2137000,427400,1068500,641100
6/6/2024,4642000,928400,2321000,1392600
12/2/2023,5912000,1182400,2956000,1773600
1/23/2024,3275000,655000,1637500,982500
3/26/2021,8348000,1669600,4174000,2504400
1/25/2024,7899000,1579800,3949500,2369700
11/29/2022,9722000,1944400,4861000,2916600
4/23/2023,5774000,1154800,2887000,1732200
7/8/2022,8940000,1788000,4470000,2682000
3/24/2023,8571000,1714200,4285500,2571300
9/13/2022,1168000,233600,584000,350400
11/5/2024,8002000,1600400,4001000,2400600
8/22/2023,8355000,1671000,4177500,2506500
2/7/2024,2365000,473000,1182500,709500
7/22/2021,6768000,1353600,3384000,2030400
3/25/2021,8575000,1715000,4287500,2572500
10/14/2024,9987000,1997400,4993500,2996100
7/27/2022,7936000,1587200,3968000,2380800
12/12/2022,6335000,1267000,3167500,1900500
5/14/2023,5080000,1016000,2540000,1524000
5/4/2024,7183000,1436600,3591500,2154900
7/25/2024,5893000,1178600,2946500,1767900
6/19/2023,3216000,643200,1608000,964800
6/11/2023,9210000,1842000,4605000,2763000
2/14/2023,5582000,1116400,2791000,1674600
8/11/2022,3068000,613600,1534000,920400
9/23/2024,8047000,1609400,4023500,2414100
1/23/2023,7368000,1473600,3684000,2210400
10/6/2021,9689000,1937800,4844500,2906700
5/8/2022,5197000,1039400,2598500,1559100
10/30/2022,1993000,398600,996500,597900
9/2/2022,1593000,318600,796500,477900
9/13/2021,7224000,1444800,3612000,2167200
5/13/2022,5770000,1154000,2885000,1731000
7/14/2021,2560000,512000,1280000,768000
10/19/2023,7761000,1552200,3880500,2328300
3/4/2021,480000,96000,240000,144000
4/20/2023,8503000,1700600,4251500,2550900
11/10/2024,8404000,1680800,4202000,2521200
2/18/2024,4796000,959200,2398000,1438800
11/26/2022,144000,28800,72000,43200
5/19/2021,1454000,290800,727000,436200
2/12/2022,3410000,682000,1705000,1023000
4/3/2022,1882000,376400,941000,564600
3/1/2022,7899000,1579800,3949500,2369700
3/11/2023,8639000,1727800,4319500,2591700
5/17/2021,7724000,1544800,3862000,2317200
11/10/2021,3387000,677400,1693500,1016100
12/31/2021,1612000,322400,806000,483600
2/1/2024,7169000,1433800,3584500,2150700
1/4/2024,3804000,760800,1902000,1141200
3/12/2023,5652000,1130400,2826000,1695600
6/29/2021,6093000,1218600,3046500,1827900
2/1/2022,5168000,1033600,2584000,1550400
2/19/2024,7311000,1462200,3655500,2193300
8/24/2022,5450000,1090000,2725000,1635000
9/13/2021,3349000,669800,1674500,1004700
5/24/2023,8932000,1786400,4466000,2679600
4/17/2024,1956000,391200,978000,586800
4/21/2022,4137000,827400,2068500,1241100
5/15/2023,6655000,1331000,3327500,1996500
10/31/2021,4805000,961000,2402500,1441500
5/29/2024,1924000,384800,962000,577200
8/12/2024,6536000,1307200,3268000,1960800
12/26/2022,5399000,1079800,2699500,1619700
6/5/2022,3397000,679400,1698500,1019100
7/17/2022,2098000,419600,1049000,629400
10/12/2022,616000,123200,308000,184800
10/7/2021,1391000,278200,695500,417300
11/5/2023,7162000,1432400,3581000,2148600
10/29/2021,332000,66400,166000,99600
7/2/2021,7051000,1410200,3525500,2115300
3/28/2024,4788000,957600,2394000,1436400
6/17/2024,7105000,1421000,3552500,2131500
5/24/2024,7728000,1545600,3864000,2318400
10/17/2024,90000,18000,45000,27000
4/19/2024,9130000,1826000,4565000,2739000
7/20/2024,750000,150000,375000,225000
4/4/2024,2368000,473600,1184000,710400
4/5/2021,668000,133600,334000,200400
5/14/2024,9636000,1927200,4818000,2890800
6/27/2021,5176000,1035200,2588000,1552800
4/13/2024,6558000,1311600,3279000,1967400
2/10/2022,5848000,1169600,2924000,1754400
9/24/2024,6925000,1385000,3462500,2077500
3/30/2022,3087000,617400,1543500,926100
6/27/2023,708000,141600,354000,212400
12/26/2022,9099000,1819800,4549500,2729700
6/7/2024,8448000,1689600,4224000,2534400
9/18/2022,1322000,264400,661000,396600
3/18/2022,8583000,1716600,4291500,2574900
3/9/2021,7608000,1521600,3804000,2282400
5/1/2023,834000,166800,417000,250200
4/28/2021,2914000,582800,1457000,874200
10/18/2021,6805000,1361000,3402500,2041500
5/3/2021,9171000,1834200,4585500,2751300
5/17/2023,1186000,237200,593000,355800
11/2/2021,851000,170200,425500,255300
6/8/2024,135000,27000,67500,40500
10/3/2024,7900000,1580000,3950000,2370000
1/8/2024,7023000,1404600,3511500,2106900
11/27/2022,8530000,1706000,4265000,2559000
7/25/2021,5943000,1188600,2971500,1782900
11/20/2022,8846000,1769200,4423000,2653800
6/5/2023,7483000,1496600,3741500,2244900
12/16/2021,4775000,955000,2387500,1432500
9/25/2021,5291000,1058200,2645500,1587300
8/28/2022,8104000,1620800,4052000,2431200
9/21/2021,384000,76800,192000,115200
10/27/2023,9276000,1855200,4638000,2782800
10/7/2024,2326000,465200,1163000,697800
3/19/2023,9965000,1993000,4982500,2989500
1/16/2022,7906000,1581200,3953000,2371800
8/12/2023,5860000,1172000,2930000,1758000
5/28/2023,4330000,866000,2165000,1299000
9/5/2022,4708000,941600,2354000,1412400
9/23/2023,6489000,1297800,3244500,1946700
4/24/2021,8432000,1686400,4216000,2529600
2/23/2024,3074000,614800,1537000,922200
8/10/2024,5232000,1046400,2616000,1569600
4/8/2021,7132000,1426400,3566000,2139600
8/15/2024,3814000,762800,1907000,1144200
9/9/2024,7987000,1597400,3993500,2396100
8/30/2021,6386000,1277200,3193000,1915800
2/9/2024,8940000,1788000,4470000,2682000
10/21/2021,7637000,1527400,3818500,2291100
6/10/2021,8106000,1621200,4053000,2431800
7/9/2023,2543000,508600,1271500,762900
7/15/2021,4040000,808000,2020000,1212000
9/11/2023,3228000,645600,1614000,968400
8/10/2021,9910000,1982000,4955000,2973000
3/20/2023,5646000,1129200,2823000,1693800
3/21/2023,4815000,963000,2407500,1444500
9/11/2024,9960000,1992000,4980000,2988000
9/20/2022,7240000,1448000,3620000,2172000
9/9/2024,7233000,1446600,3616500,2169900
2/28/2023,3792000,758400,1896000,1137600
7/16/2024,7510000,1502000,3755000,2253000
12/5/2022,155000,31000,77500,46500
9/2/2022,1457000,291400,728500,437100
9/16/2022,1364000,272800,682000,409200
10/5/2022,3583000,716600,1791500,1074900
11/30/2022,8561000,1712200,4280500,2568300
8/5/2022,8751000,1750200,4375500,2625300
1/19/2021,3998000,799600,1999000,1199400
1/16/2023,2801000,560200,1400500,840300
12/5/2021,5004000,1000800,2502000,1501200
9/17/2023,6494000,1298800,3247000,1948200
2/5/2024,9510000,1902000,4755000,2853000
9/22/2024,1063000,212600,531500,318900
9/10/2024,7683000,1536600,3841500,2304900
12/5/2024,907000,181400,453500,272100
2/26/2021,6015000,1203000,3007500,1804500
9/26/2022,794000,158800,397000,238200
9/16/2023,3754000,750800,1877000,1126200
9/15/2022,5692000,1138400,2846000,1707600
11/25/2024,8705000,1741000,4352500,2611500
5/20/2023,3269000,653800,1634500,980700
3/24/2024,8850000,1770000,4425000,2655000
11/24/2021,1874000,374800,937000,562200
9/22/2021,9847000,1969400,4923500,2954100
2/27/2022,2860000,572000,1430000,858000
5/23/2021,5375000,1075000,2687500,1612500
9/5/2024,2083000,416600,1041500,624900
9/30/2022,4028000,805600,2014000,1208400
8/13/2021,8931000,1786200,4465500,2679300
10/11/2021,9255000,1851000,4627500,2776500
10/28/2022,7325000,1465000,3662500,2197500
11/5/2024,6317000,1263400,3158500,1895100
11/16/2022,1425000,285000,712500,427500
9/16/2021,358000,71600,179000,107400
3/16/2024,3842000,768400,1921000,1152600
2/21/2022,3665000,733000,1832500,1099500
10/13/2023,6259000,1251800,3129500,1877700
1/11/2022,3778000,755600,1889000,1133400
8/9/2023,3811000,762200,1905500,1143300
5/23/2023,6911000,1382200,3455500,2073300
8/27/2022,5078000,1015600,2539000,1523400
6/23/2021,3072000,614400,1536000,921600
5/12/2024,9614000,1922800,4807000,2884200
12/4/2024,4682000,936400,2341000,1404600
8/29/2023,7310000,1462000,3655000,2193000
6/11/2022,185000,37000,92500,55500
2/17/2021,8457000,1691400,4228500,2537100
1/18/2024,1841000,368200,920500,552300
9/28/2024,2884000,576800,1442000,865200
5/15/2023,8255000,1651000,4127500,2476500
4/25/2021,8968000,1793600,4484000,2690400
11/12/2024,7962000,1592400,3981000,2388600
1/6/2022,6477000,1295400,3238500,1943100
10/23/2024,8047000,1609400,4023500,2414100
11/10/2023,5967000,1193400,2983500,1790100
4/14/2024,110000,22000,55000,33000
9/15/2023,3203000,640600,1601500,960900
7/15/2023,8616000,1723200,4308000,2584800
9/6/2021,4513000,902600,2256500,1353900
